,LATITUDE,LONGITUDE,ZIP CODE
10522,40.843994,-73.89752,10457
10530,40.703667,-73.9269,11237
10534,40.684734,-73.950455,11216
10536,40.678276,-73.92467,11233
10542,40.784237,-73.947075,10128
10546,40.668797,-73.93113,11234
10558,40.70412,-73.947876,11207
10559,40.668373,-73.92264,11212
10564,40.755524,-73.833405,11355
10571,40.65505,-73.95631,11226
10572,40.8284,-73.9453,10031
10577,40.813374,-73.956276,10115
10583,40.57279,-73.99597,11224
10587,40.684624,-73.93838,11221
10591,40.675053,-73.87436,11208
10595,40.644688,-74.003586,11220
10598,40.721985,-73.84523,11375
10599,40.76172,-73.98281,10019
10602,40.776276,-73.95795,10028
10603,40.638077,-74.16231,10303
10604,40.757374,-73.90369,11377
10611,40.76897,-73.7981,11358
10617,40.840874,-73.91979,10452
10618,40.858368,-73.903915,10453
10622,40.675106,-73.809784,11420
10624,40.741863,-73.90751,11377
10631,40.837803,-73.94215,10032
10637,40.75388,-73.96616,10022
10639,40.766716,-73.928566,11102
10640,40.663906,-73.95098,11225
10641,40.754745,-73.9879,10036
10643,40.637997,-74.02136,11220
10649,40.72293,-73.847336,11375
10650,40.609463,-73.97419,11204
10653,40.7966,-73.97039,10025
10665,40.837177,-73.90799,10456
10667,40.68887,-73.92097,11221
10668,40.868473,-73.92404,10034
10669,40.640167,-73.95713,11226
10670,40.700726,-73.94194,11206
10674,40.75958,-73.76894,11361
10678,40.87367,-73.879234,10467
10681,40.88082,-73.90344,10463
10689,40.752037,-73.942726,11101
10693,40.72225,-74.00592,10005
10694,40.830914,-73.92047,10452
10699,40.79147,-73.97411,10024
10710,40.84764,-73.901,10457
10711,40.707592,-73.95555,11211
10716,40.6865,-73.98787,11201
10730,40.682487,-73.979614,11217
10731,40.752975,-73.91024,11377
10737,40.702,-73.93205,11206
10745,40.659725,-73.95681,11225
10748,40.881634,-73.854126,10469
10749,40.825897,-73.93936,10039
10765,40.655563,-73.87974,11239
10769,40.711224,-73.92859,11237
10773,40.690002,-73.92413,11221
10778,40.641716,-73.93611,11203
10779,40.69783,-73.93677,11206
10786,40.825573,-73.918465,10451
10789,40.842773,-73.922806,10452
10793,40.757145,-73.99357,10018
10794,40.734314,-73.93803,11101
10799,40.6575,-73.839455,11414
10802,40.768547,-73.90464,11105
10804,40.811264,-73.95782,10027
10805,40.67118,-73.96934,11238
10809,40.659336,-73.92726,11212
10812,40.830563,-73.92727,10452
10818,40.680946,-73.88398,11208
10823,40.810764,-73.9526,10040
10826,40.813255,-73.93028,10451
10830,40.80704,-73.9698,10115
10838,40.687004,-73.9796,11217
10844,40.696983,-73.935234,11206
10845,40.658306,-73.95666,11225
10850,40.81776,-73.94745,10030
10851,40.76132,-73.9171,11103
10855,40.689133,-73.951324,11216
10865,40.657753,-73.89612,11207
10880,40.747242,-73.88766,11372
10890,40.72135,-74.00465,10013
10891,40.755405,-73.97949,10036
10893,40.753986,-73.80769,11358
10894,40.713375,-73.76298,11423
10895,40.759724,-73.92061,11103
10896,40.85352,-73.902725,10457
10902,40.84544,-73.93869,10033
10908,40.606876,-73.94795,11229
10914,40.570877,-74.16984,10312
10917,40.7731,-73.84566,11356
10918,40.820435,-73.93624,10037
10923,40.66408,-73.94817,11213
10925,40.84528,-73.83453,10461
10927,40.692062,-73.95191,11205
10929,40.8475,-73.86696,10461
10931,40.81207,-73.93603,10030
10933,40.732254,-73.99636,10003
10935,40.69149,-73.92557,11221
10936,40.82101,-73.86575,10473
10939,40.840347,-73.84241,10461
10940,40.77573,-73.92603,11102
10945,40.742493,-73.87337,11373
10946,40.818504,-73.91448,10455
10952,40.688786,-73.98358,11217
10955,40.818424,-73.94515,10030
10958,40.742676,-73.73361,11426
10965,40.828346,-73.94906,10031
10972,40.812744,-73.937645,10037
10973,40.679962,-73.83953,11417
10975,40.86258,-73.925385,10040
10976,40.734314,-73.93803,11101
10982,40.636326,-73.958405,11210
10987,40.76095,-73.832756,11354
11001,40.813374,-73.956276,10115
11003,40.675926,-73.95608,11238
11005,40.76235,-73.92619,11106
11006,40.80761,-73.95305,10027
11016,40.723724,-73.85455,11375
11017,40.62452,-73.99749,11204
11020,40.679276,-73.92906,11234
11021,40.670124,-73.95528,11226
11030,40.8178,-73.9456,10030
11032,40.690907,-73.95542,11205
11036,40.618973,-74.00523,11204
11041,40.69299,-73.95583,11205
11045,40.758316,-73.91069,11103
11046,40.683266,-73.96587,11207
11049,40.75092,-73.86224,11368
11063,40.596233,-73.938194,11229
11064,40.8398,-73.928665,10452
11066,40.84091,-73.904755,10457
11068,40.833416,-73.90709,10456
11069,40.706833,-73.78338,11433
11070,40.691704,-73.94849,11221
11074,40.758633,-73.96579,10022
11077,40.822834,-73.941925,10030
11080,40.859303,-73.89884,10458
11082,40.692783,-73.91181,11221
11085,40.765324,-73.816185,11354
11086,40.724136,-73.992615,10002
11099,40.76943,-73.91025,11101
11103,40.759617,-73.961975,10022
11104,40.812622,-73.92934,10454
11114,40.69825,-73.92997,11221
11118,40.7606,-73.96434,10022
11120,40.642303,-74.01324,11220
11132,40.866383,-73.88515,10458
11138,40.697918,-73.92083,11237
11140,40.671032,-73.93927,11213
11143,40.648308,-74.01412,11220
11144,40.582462,-73.82799,11693
11145,40.823647,-73.943855,10030
11147,40.587444,-73.812164,11693
11150,40.732254,-73.99636,10003
11157,40.759773,-73.8173,11355
11160,40.67798,-73.872116,11208
11162,40.818394,-73.95089,10031
11168,40.68225,-73.919876,11233
11169,40.687534,-73.9775,11207
11176,40.830914,-73.92047,10452
11185,40.794052,-73.970375,10025
11189,40.68578,-73.9544,11216
11191,40.7067,-73.95292,11211
11192,40.688553,-73.91245,11207
11193,40.81536,-73.8867,10474
11205,40.69603,-73.943535,11237
11208,40.721233,-73.73634,11428
11212,40.67798,-73.872116,11208
11218,40.698265,-73.93399,11206
11224,40.80599,-73.96799,10115
11225,40.877796,-73.86806,10467
11226,40.859303,-73.89884,10458
11230,40.639305,-73.95898,11226
11237,40.83639,-73.91588,10452
11238,40.801754,-73.93121,10035
11246,40.692482,-73.9203,11221
11251,40.610157,-74.01203,11228
11257,40.67578,-74.0014,11231
11259,40.6931,-73.95489,11205
11265,40.69767,-73.96675,11205
11269,40.820255,-73.94562,10030
11276,40.675385,-73.95337,11213
11277,40.763416,-73.92844,11106
11288,40.72002,-73.81834,11367
11289,40.69386,-73.96222,11205
11296,40.643986,-74.01149,11220
11301,40.630505,-73.92812,11234
11307,40.792095,-73.97366,10025
11308,40.698265,-73.93399,11206
11313,40.81458,-73.94795,10039
11319,40.750645,-73.94566,11101
11320,40.745384,-73.99471,10001
11325,40.60168,-74.1633,10314
11330,40.67989,-73.94034,11207
11332,40.841274,-73.91762,10452
11333,40.699505,-73.88883,11385
11342,40.68694,-73.87323,11208
11343,40.745182,-73.97093,10016
11344,40.84764,-73.901,10457
11351,40.687782,-73.91907,11207
11356,40.675537,-73.871,11208
11360,40.618797,-73.9835,11204
11365,40.697998,-73.92606,11221
11366,40.689274,-73.99913,11201
11369,40.689842,-73.850075,11421
11371,40.78517,-73.973145,10024
11377,40.79799,-73.96199,10025
11382,40.723003,-73.94502,11222
11388,40.710262,-73.95802,11249
11392,40.80417,-73.966705,10025
11395,40.78257,-73.94522,10128
11407,40.84859,-73.786995,10464
11410,40.694557,-73.906555,11237
11414,40.66602,-73.896324,11207
11415,40.879215,-73.885284,10467
11416,40.72648,-73.89442,11378
11433,40.759163,-73.988396,10036
11435,40.59346,-73.777985,11691
11439,40.704895,-73.94926,11206
11440,40.679073,-73.92527,11233
11441,40.80761,-73.95305,10027
11445,40.673843,-73.92509,11213
11447,40.70239,-73.924644,11237
11448,40.74715,-73.985504,10001
11450,40.765224,-73.92275,11102
11452,40.6915,-73.90956,11207
11455,40.82579,-73.941055,10039
11460,40.583725,-73.89372,11234
11464,40.711823,-73.83612,11375
11474,40.834198,-73.85169,10462
11476,40.805706,-73.95633,10026
11480,40.58848,-73.991875,11214
11486,40.632164,-74.166336,10314
11495,40.672733,-73.96966,11238
11498,40.7966,-73.97039,10025
11504,40.660946,-73.96067,11225
11508,40.740364,-73.89972,11377
11509,40.752934,-73.9855,10018
11511,40.845177,-73.88832,10457
11514,40.755756,-73.96479,10022
11519,40.678722,-73.952995,11226
11523,40.635494,-74.00196,11219
11527,40.694855,-73.925,11221
11528,40.82325,-73.88277,10474
11529,40.774166,-73.9031,11105
11532,40.75045,-73.9873,10001
11533,40.758972,-73.91901,11103
11534,40.68532,-73.98071,11217
11538,40.653755,-73.88173,11239
11543,40.698265,-73.93399,11206
11545,40.838497,-73.939835,10032
11548,40.8165,-73.946556,10030
11555,40.757233,-73.9898,10036
11560,40.610317,-73.98304,11204
11563,40.80202,-73.94969,10026
11566,40.606354,-74.06043,10305
11567,40.728745,-73.978546,10009
11584,40.82959,-73.90949,10456
11591,40.8518,-73.909225,10453
11600,40.679832,-73.95322,11216
11606,40.809048,-73.92856,10454
11613,40.74608,-73.974945,10016
11616,40.637997,-74.02136,11220
11621,40.822258,-73.95616,10031
11633,40.698536,-73.91788,11207
11638,40.84764,-73.901,10457
11639,40.763416,-73.92844,11106
11641,40.697296,-73.92378,11221
11643,40.763428,-73.99271,10019
11651,40.83787,-73.9197,10452
11660,40.845837,-73.892006,10457
11662,40.643707,-73.99744,11232
11664,40.69614,-73.92726,11221
11669,40.68861,-73.84218,11416
11670,40.69089,-73.94253,11221
11673,40.798615,-73.94375,10029
11675,40.676647,-73.82236,11420
11677,40.73248,-73.746735,11413
11678,40.634506,-73.949455,11210
11679,40.63079,-73.94552,11234
11680,40.68721,-73.91805,11233
11683,40.71126,-73.899864,11385
11685,40.65935,-73.99918,11232
11687,40.828983,-73.93897,10039
11695,40.815403,-73.93992,10030
11696,40.820263,-73.92976,10451
11705,40.689365,-73.9058,11207
11706,40.687344,-73.97985,11227
11716,40.700424,-73.9444,11206
11723,40.687416,-73.95972,11238
11725,40.717926,-73.98568,10002
11726,40.811367,-73.95402,10027
11727,40.63073,-74.01734,11209
11731,40.689922,-73.92281,11221
11732,40.683414,-73.92282,11233
11734,40.68005,-73.94327,11216
11745,40.61688,-73.954735,11230
11748,40.6792,-73.9553,11225
11752,40.71865,-73.83771,11375
11756,40.688625,-73.93618,11221
11757,40.60971,-73.75638,11691
11758,40.792362,-73.96418,10025
11760,40.73384,-74.01007,10014
11761,40.693172,-73.94878,11206
11769,40.66188,-73.94557,11225
11772,40.6972,-73.952934,11205
11773,40.680473,-73.9614,11238
11775,40.810764,-73.9526,10040
11779,40.828316,-73.93118,10039
11780,40.83918,-73.94115,10032
11781,40.6792,-73.9553,11225
11784,40.63552,-74.0167,11220
11786,40.70022,-73.96219,11211
11789,40.835297,-73.91291,10456
11801,40.677773,-73.93587,11208
11804,40.663555,-73.93162,11203
11806,40.82057,-73.94641,10030
11808,40.838497,-73.939835,10032
11817,40.70028,-73.941154,11216
11818,40.68418,-73.983955,11217
11831,40.658535,-73.97328,11215
11834,40.85482,-73.9112,10453
11843,40.69024,-73.9482,11216
11845,40.782513,-73.91976,11102
11852,40.82883,-73.82701,10465
11853,40.763428,-73.99271,10019
11859,40.712795,-73.95867,11211
11861,40.684414,-73.869514,11208
11864,40.7025,-73.814964,11435
11866,40.663517,-73.957214,11225
11874,40.84764,-73.901,10457
11878,40.70447,-73.94274,11206
11879,40.626034,-74.13434,10302
11881,40.676937,-73.89907,11207
11883,40.829105,-73.91863,10456
11891,40.81632,-73.95783,10027
11894,40.810318,-73.943634,10027
11895,40.80202,-73.94969,10026
11901,40.593742,-73.96085,11223
11903,40.755554,-73.91848,11101
11909,40.798626,-73.93953,10035
11913,40.709896,-73.83941,11415
11914,40.843548,-73.936134,10032
11919,40.892754,-73.85774,10466
11926,40.71445,-73.9306,11415
11929,40.757935,-73.98557,10036
11932,40.758533,-73.98885,10036
11933,40.815304,-73.94371,10030
11935,40.694813,-73.98327,11201
11939,40.72605,-73.98354,10009
11942,40.702496,-73.81303,11208
11950,40.73723,-74.000656,10011
11952,40.823257,-73.94293,10030
11953,40.81574,-73.95456,10027
11955,40.811264,-73.95782,10027
11967,40.795456,-73.96564,10025
11974,40.77645,-73.90167,11105
11975,40.673374,-73.8565,11417
11977,40.792812,-73.937744,10029
11978,40.603058,-73.98261,11223
11980,40.84631,-73.91947,10453
11981,40.74759,-73.86854,11373
11990,40.862755,-73.901085,10468
12004,40.789948,-73.94293,10029
12008,40.759842,-73.984184,10036
12011,40.589134,-73.80098,11694
12014,40.730198,-73.954254,11222
12025,40.63765,-73.9528,11210
12033,40.886612,-73.90703,10463
12037,40.697918,-73.9728,11205
12040,40.653576,-73.95946,11226
12042,40.812622,-73.92934,10454
12046,40.63932,-74.02356,11220
12047,40.68187,-73.955826,11238
12051,40.87367,-73.879234,10467
12062,40.685917,-73.87071,11208
12063,40.759617,-73.961975,10022
12064,40.80098,-73.93178,10035
12065,40.846874,-73.90877,10453
12067,40.8018,-73.96108,10025
12071,40.68576,-73.915504,11207
12078,40.671627,-73.96263,11238
12081,40.805737,-73.94065,10035
12086,40.790367,-73.949776,10029
12089,40.671337,-73.9448,11233
12098,40.69663,-73.91857,11237
12113,40.68733,-73.98183,11217
12122,40.724274,-73.99082,10003
12125,40.769737,-73.91244,11103
12141,40.821636,-73.93909,10031
12142,40.7441,-73.99565,10011
12148,40.715763,-73.74654,11428
12154,40.75855,-73.82964,11354
12156,40.843777,-73.90947,10457
12157,40.58422,-74.1073,10306
12161,40.86226,-73.89589,10458
12164,40.678722,-73.952995,11226
12166,40.79216,-73.9777,10024
12175,40.827633,-73.93577,10039
12178,40.69578,-73.917076,11237
12180,40.77741,-73.978806,10025
12182,40.758305,-74.000145,10018
12186,40.74886,-73.93755,11101
12193,40.70918,-73.81916,11415
12200,40.680214,-73.94628,11216
12206,40.813374,-73.956276,10115
12207,40.700726,-73.94194,11206
12209,40.79996,-73.94698,10035
12212,40.68536,-73.88221,11208
12215,40.696995,-73.95475,11205
12221,40.796795,-73.94718,10029
12225,40.63082,-73.88636,11239
12235,40.86231,-73.909874,10468
12237,40.87138,-73.88379,10458
12239,40.612724,-73.94418,11229
12244,40.689373,-73.86151,11421
12257,40.696342,-73.97644,11205
12259,40.799786,-73.968216,10025
12261,40.826855,-73.922676,10451
12262,40.68804,-73.83275,11419
12265,40.848396,-73.90605,10457
12271,40.842625,-73.87818,10460
12277,40.77178,-73.9792,10023
12279,40.658546,-73.99634,11232
12281,40.847996,-73.9347,10033
12291,40.70481,-73.93932,11206
12294,40.69764,-73.92932,11221
12295,40.8022,-73.9678,10025
12305,40.682835,-73.94092,11216
12306,40.6052,-74.0852,10304
12308,40.702847,-73.93353,11206
12322,40.773487,-73.924934,11102
12323,40.678722,-73.952995,11226
12326,40.63932,-74.02356,11220
12327,40.672363,-73.93079,11213
12330,40.810318,-73.943634,10027
12335,40.661964,-73.95705,11225
12341,40.828278,-73.907036,10456
12342,40.658535,-73.97328,11215
12350,40.655563,-73.87974,11239
12351,40.665916,-73.92547,11212
12359,40.84205,-73.83791,10461
12367,40.61327,-73.95623,11230
12371,40.787693,-73.94148,10029
12383,40.74603,-73.913376,11377
12387,40.820293,-73.94378,10030
12398,40.679634,-73.94959,11216
12410,40.697117,-73.93401,11221
12416,40.63159,-74.16039,10303
12417,40.841347,-73.9169,10452
12421,40.728195,-73.984886,10003
12423,40.664173,-73.9449,11225
12426,40.724876,-73.975174,10009
12428,40.862534,-73.89708,10468
12433,40.64943,-74.01296,11220
12434,40.794907,-73.94856,10029
12437,40.66408,-73.94817,11213
12442,40.79548,-73.96191,10025
12452,40.691677,-73.972565,11205
12455,40.58707,-73.95279,11235
12461,40.692795,-73.95206,11205
12471,40.837315,-73.934044,10035
12475,40.762337,-73.91517,11103
12484,40.74409,-73.97636,10016
12491,40.673767,-73.76381,11413
12494,40.687504,-73.91465,11207
12500,40.626045,-74.156685,10303
12503,40.825897,-73.93936,10039
12506,40.576588,-73.97151,11224
12516,40.732346,-73.98495,10003
12519,40.82065,-73.917725,10455
12522,40.761265,-73.9094,11103
12528,40.703403,-73.917786,11237
12534,40.71347,-73.91567,11415
12545,40.821636,-73.93909,10031
12551,40.845837,-73.892006,10457
12553,40.854977,-73.92779,10040
12554,40.759308,-73.9653,10022
12556,40.69386,-73.96222,11205
12557,40.8165,-73.946556,10030
12558,40.69168,-73.99965,11208
12559,40.692562,-73.92799,11233
12566,40.661568,-73.90479,11212
12569,40.69447,-73.95709,11205
12574,40.707104,-73.759,11412
12579,40.753166,-73.82194,11355
12581,40.646515,-73.958115,11226
12588,40.678932,-73.96197,11238
12590,40.82092,-73.94333,10030
12595,40.703987,-73.79855,11433
12598,40.844715,-73.91228,10452
12605,40.68148,-73.95736,11238
12610,40.866333,-73.92501,10034
12615,40.826153,-73.920265,10451
12621,40.609707,-74.011284,11228
12628,40.62055,-74.16919,10303
12629,40.626034,-73.98327,11204
12632,40.78024,-73.961365,10075
12636,40.68605,-73.831726,11419
12637,40.833282,-73.82836,10465
12645,40.828278,-73.907036,10456
12647,40.749084,-73.909904,11377
12653,40.658413,-74.00357,11232
12655,40.765266,-73.81517,11362
12660,40.612175,-73.99397,11214
12669,40.658535,-73.97328,11215
12676,40.820435,-73.93624,10037
12678,40.82636,-73.89884,10459
12688,40.651108,-73.94283,11203
12690,40.715813,-73.91212,11378
12691,40.71523,-73.84791,11375
12705,40.57925,-74.07781,10305
12708,40.850643,-73.93737,10033
12709,40.676445,-73.92762,11233
12719,40.740025,-73.97626,10010
12724,40.637054,-74.150375,10303
12729,40.60603,-73.98703,11223
12730,40.689964,-73.796776,11433
12733,40.703304,-73.934235,11206
12734,40.757523,-73.82914,11355
12738,40.80824,-73.95259,10027
12739,40.867012,-73.92312,10034
12741,40.580658,-73.985664,11224
12742,40.605495,-73.98307,11223
12749,40.743374,-73.83591,11355
12750,40.764355,-73.91131,11103
12760,40.761616,-73.972855,10022
12767,40.685406,-73.97525,11217
12769,40.825954,-73.94337,10031
12776,40.80003,-73.954865,10026
12785,40.871117,-73.87683,10467
12788,40.801754,-73.93121,10035
12791,40.802074,-73.93407,10035
12797,40.637997,-74.02136,11220
12800,40.725758,-73.899765,11378
12808,40.762913,-73.96981,10022
12819,40.678543,-73.96855,11213
12822,40.82465,-73.94623,10031
12828,40.761234,-73.96389,10022
12836,40.684277,-73.78302,11434
12837,40.824783,-73.9084,10456
12838,40.6846,-73.97018,11238
12841,40.784943,-73.946594,10029
12851,40.82326,-73.95277,10031
12855,40.73398,-73.95995,11222
12858,40.7591,-73.99215,10036
12861,40.699955,-73.98682,11201
12863,40.677303,-73.804565,11420
12865,40.662804,-73.98834,11215
12870,40.86268,-73.90905,10468
12874,40.651512,-74.00734,11232
12891,40.77207,-73.94994,10075
12893,40.667847,-73.99404,11215
12900,40.757423,-73.92247,11106
12902,40.84852,-73.935936,10033
12903,40.75219,-73.99347,10122
12906,40.815304,-73.94371,10030
12908,40.830986,-73.91139,10456
12920,40.722286,-73.957466,11249
12925,40.689365,-73.9058,11207
12932,40.62747,-73.96278,11230
12939,40.82317,-73.9275,10451
12940,40.67066,-73.957985,11225
12943,40.825798,-73.88972,10459
12947,40.657314,-73.88864,11207
12948,40.82653,-73.94667,10031
12949,40.710957,-73.951126,11211
12952,40.68418,-73.983955,11217
12953,40.72881,-73.99507,10003
12959,40.68174,-73.95859,11238
12968,40.70775,-73.932304,11237
12969,40.75204,-73.92875,11101
12972,40.796642,-73.96848,10025
12973,40.76698,-73.9169,11101
12975,40.784534,-73.9736,10024
12976,40.673588,-73.73351,11422
12979,40.678722,-73.952995,11226
12980,40.76416,-73.968895,10021
12984,40.69521,-73.8075,11435
12987,40.76652,-73.92059,11102
12994,40.853474,-73.906456,10453
13009,40.857418,-73.899956,10453
13011,40.76548,-73.913704,11103
13014,40.6981,-73.92517,11221
13017,40.660355,-73.93521,11203
13019,40.773964,-73.9228,11102
13030,40.76943,-73.91025,11101
13034,40.729877,-73.98966,10035
13039,40.675236,-73.97106,11217
13042,40.827274,-73.904915,10456
13045,40.69584,-73.92959,11221
13048,40.724583,-73.98751,10003
13053,40.66065,-73.953545,11225
13061,40.658665,-73.88101,11207
13067,40.740185,-73.986374,10010
13079,40.78843,-73.94907,10029
13082,40.732643,-73.98157,10003
13085,40.60521,-73.997635,11214
13089,40.763485,-73.98895,10019
13095,40.832764,-73.94583,10032
13101,40.725937,-74.01103,10005
13109,40.749706,-73.99157,10119
13110,40.74073,-73.981766,10016
13111,40.837864,-73.9114,10456
13113,40.62806,-74.02029,11204
13116,40.734543,-73.93744,11101
13117,40.844063,-73.921,10452
13120,40.75662,-73.81718,11355
13122,40.67066,-73.957985,11225
13127,40.810856,-73.939026,10037
13129,40.65745,-73.956566,11225
13150,40.62707,-74.01865,11204
13152,40.770256,-73.91586,11102
13153,40.78393,-73.94423,10129
13159,40.735126,-74.00158,10014
13160,40.71445,-73.9306,11415
13163,40.81207,-73.93603,10030
13164,40.692287,-73.93691,11221
13183,40.693703,-73.90505,11385
13193,40.602905,-74.00003,11214
13194,40.76155,-73.96659,10022
13198,40.735313,-73.994125,10011
13202,40.69496,-73.98717,11201
13204,40.676815,-73.82338,11420
13205,40.79507,-73.93919,10029
13206,40.775368,-73.90962,11105
13211,40.691948,-73.939835,11221
13212,40.757847,-73.91661,11103
13216,40.678394,-73.94692,11208
13222,40.757065,-74.00106,10018
13224,40.609776,-73.9643,11223
13225,40.664413,-73.88727,11208
13228,40.68532,-73.98071,11217
13234,40.70153,-73.92314,11237
13235,40.729427,-73.97801,10009
13244,40.696003,-73.9299,11221
13254,40.845238,-73.900894,10457
13258,40.817593,-73.95319,10031
13262,40.810276,-73.94738,10027
13264,40.661163,-74.00069,11232
13289,40.69579,-73.93313,11221
13292,40.724873,-73.953445,11222
13297,40.714165,-74.00632,10003
13298,40.57204,-73.85755,11694
13299,40.703556,-73.78805,11433
13306,40.767353,-73.9177,11103
13315,40.672077,-73.941956,11213
13316,40.832764,-73.94583,10032
13322,40.722332,-73.91344,11378
13323,40.629257,-74.13761,10302
13324,40.8252,-73.867714,10472
13326,40.69328,-73.9043,11237
13328,40.703873,-73.91256,11385
13329,40.695335,-73.80121,11435
13340,40.697998,-73.92606,11221
13353,40.677624,-73.93308,11208
13358,40.697716,-73.967735,11205
13359,40.69192,-73.97896,11201
13369,40.708485,-73.92211,11237
13372,40.66147,-73.98613,11215
13375,40.767754,-73.83193,11354
13376,40.746143,-73.89812,11377
13379,40.754128,-73.98834,10018
13389,40.69529,-73.94339,11206
13392,40.886528,-73.89979,10463
13399,40.69689,-73.95564,11205
13404,40.822308,-73.93859,10039
13406,40.63757,-74.01457,11220
13410,40.64647,-74.01258,11220
13416,40.660217,-73.89675,11207
13418,40.617203,-73.961784,11230
13420,40.662735,-73.95713,11225
13425,40.66309,-73.962395,11225
13426,40.738796,-73.97716,10010
13433,40.687935,-73.9154,11237
13434,40.59624,-73.74622,11691
13439,40.634365,-73.88883,11236
13444,40.75539,-73.828285,11355
13451,40.738552,-73.99969,10001
13454,40.713104,-73.95147,11211
13458,40.658875,-73.94753,11225
13459,40.810173,-73.95117,10027
13460,40.689274,-73.92398,11221
13468,40.777554,-73.94889,10128
13475,40.85891,-73.922966,10040
13485,40.83611,-73.92238,10452
13486,40.679203,-73.9553,11225
13489,40.7441,-73.99565,10011
13493,40.663845,-73.994514,11218
13496,40.856712,-73.93264,10034
13508,40.64503,-73.91998,11203
13515,40.71618,-73.942085,11211
13517,40.701008,-73.9424,11206
13519,40.73883,-73.983154,10010
13532,40.782475,-73.98082,10024
13537,40.691807,-73.918625,11221
13538,40.68342,-73.982,11217
13540,40.678455,-73.949684,11235
13550,40.76122,-73.93056,11106
13556,40.741642,-73.97817,10016
13557,40.700245,-73.92089,11237
13561,40.73715,-73.930824,11101
13562,40.70312,-73.96443,11249
13563,40.65711,-74.00152,11232
13567,40.72293,-73.847336,11375
13569,40.793606,-73.95161,10035
13572,40.584377,-73.93108,11235
13573,40.67312,-73.96072,11238
13575,40.867424,-73.89182,10458
13578,40.734837,-73.98312,10003
13580,40.85482,-73.9112,10453
13584,40.746185,-73.95296,11101
13596,40.65661,-73.93091,11203
13600,40.744553,-73.8138,11355
13605,40.645405,-73.911736,11236
13610,40.78461,-73.96984,10024
13618,40.88731,-73.86412,10466
13619,40.747356,-73.94762,11101
13620,40.829647,-73.94439,10031
13621,40.631725,-74.13824,10302
13625,40.678455,-73.949684,11235
13629,40.752567,-73.87726,11368
13631,40.714,-73.823746,11435
13635,40.786182,-73.98145,10024
13640,40.68249,-73.97962,11217
13642,40.677574,-73.95548,11238
13657,40.821262,-73.94608,10031
13662,40.733425,-73.95818,11222
13672,40.698246,-73.98055,11237
13675,40.69657,-73.95844,11205
13680,40.89417,-73.856964,10470
13685,40.72857,-73.991135,10003
13686,40.724285,-73.9756,10009
13695,40.814102,-73.940865,10037
13697,40.725243,-74.01006,10005
13705,40.72339,-73.95628,11249
13707,40.680214,-73.94628,11216
13708,40.787224,-73.95417,10128
13710,40.84023,-73.880104,10460
13713,40.644913,-73.97443,11218
13718,40.726864,-73.97991,10009
13736,40.644142,-73.957924,11226
13737,40.61137,-73.973495,11210
13739,40.60859,-73.75678,11691
13743,40.72649,-73.8107,11366
13744,40.69488,-73.94042,11221
13749,40.865536,-73.92728,10034
13761,40.738045,-73.996346,10011
13762,40.82034,-73.940025,10030
13763,40.73814,-74.00648,10014
13766,40.8018,-73.96108,10025
13775,40.612213,-73.99718,11214
13779,40.668507,-73.92561,11213
13783,40.865795,-73.920006,10034
13784,40.70409,-73.92765,11237
13790,40.80184,-73.95915,10026
13791,40.751575,-73.982285,10035
13792,40.706573,-73.922874,11237
13796,40.72114,-73.942825,11222
13797,40.746296,-73.78725,11364
13803,40.764053,-73.96476,10065
13809,40.695377,-73.94921,11237
13823,40.752693,-73.932915,11101
13829,40.820293,-73.94378,10030
13831,40.61135,-74.09847,10301
13839,40.675385,-73.95337,11213
13841,40.58061,-73.98565,11224
13843,40.843304,-73.91919,10452
13846,40.700424,-73.9444,11206
13848,40.67624,-73.866104,11208
13849,40.722355,-73.99327,10012
13850,40.815304,-73.94371,10030
13853,40.663517,-73.957214,11225
13856,40.720623,-73.99498,10012
13861,40.620914,-73.9753,11223
13862,40.694923,-73.915565,11221
13864,40.618027,-73.99903,11204
13870,40.590588,-74.159966,10314
13871,40.791496,-73.97224,10025
13876,40.710243,-73.9584,11249
13877,40.704254,-73.96722,11249
13882,40.760456,-73.98374,10019
13885,40.820473,-73.9013,10459
13896,40.636494,-73.98701,11219
13898,40.7429,-73.89659,11377
13904,40.73715,-73.930824,11101
13913,40.793816,-73.94012,10029
13914,40.75303,-73.92163,11101
13916,40.61901,-73.98686,11204
13921,40.61778,-73.91026,11234
13926,40.752037,-73.942726,11101
13927,40.62534,-74.144066,10302
13933,40.671337,-73.9448,11233
13943,40.8439,-73.9117,10453
13945,40.7044,-73.92384,11237
13947,40.59829,-74.000046,11214
13955,40.625515,-74.15226,10303
13958,40.68366,-73.90788,11207
13959,40.69336,-73.97585,11205
13962,40.864655,-73.813866,10475
13964,40.62715,-74.16544,10303
13972,40.71508,-73.9925,10002
13975,40.741547,-73.98958,10010
13976,40.86446,-73.91895,10034
13977,40.829502,-73.87462,10472
13979,40.651352,-73.89275,11236
13983,40.74118,-73.88663,11373
13991,40.60645,-73.974594,11223
13992,40.764614,-73.95833,10021
13997,40.69216,-73.914764,11221
14000,40.829155,-73.93728,10039
14003,40.670994,-73.95496,11216
14011,40.577003,-74.00217,11224
14016,40.7313,-74.01047,10014
14020,40.6985,-73.98698,11201
14023,40.66822,-73.97383,11215
14024,40.672752,-73.95432,11226
14027,40.688698,-73.942085,11221
14029,40.750965,-73.94027,11101
