COLLISION_ID,index,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET
4276898,13107,1/20/20,21:00:00,BROOKLYN,11218,40.632088,-73.97433,"(40.632088, -73.97433)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Pick-up Truck,Bike,EAST 4 STREET
4282658,13054,1/21/20,9:00:00,BROOKLYN,11212,40.6733,-73.90392,"(40.6733, -73.90392)",1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Sedan,Bike,JUNIUS STREET
4279925,13238,1/21/20,13:00:00,BRONX,10461,40.849335,-73.84944,"(40.849335, -73.84944)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,YATES AVENUE
4276973,13126,1/21/20,17:00:00,QUEENS,11367,40.72002,-73.81834,"(40.72002, -73.81834)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,E-Scooter,Sedan,MAIN STREET
4277653,13100,1/21/20,19:00:00,MANHATTAN,10010,40.740112,-73.98222,"(40.740112, -73.98222)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,EAST 25 STREET
4277400,13089,1/22/20,0:00:00,MANHATTAN,10019,40.763485,-73.98895,"(40.763485, -73.98895)",1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Bike,Taxi,9 AVENUE
4284319,13211,1/22/20,23:00:00,BROOKLYN,11221,40.691948,-73.939835,"(40.691948, -73.939835)",1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,Taxi,Bike,MARCUS GARVEY BOULEVARD
4277776,12993,1/23/20,1:00:00,MANHATTAN,10011,40.73407,-73.999664,"(40.73407, -73.999664)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Bike,Sedan,GREENWICH AVENUE
4278324,13174,1/23/20,19:00:00,QUEENS,11377,40.743454,-73.91484,"(40.743454, -73.91484)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Motorcycle,E-Scooter,50 STREET
4278152,12994,1/23/20,20:00:00,BRONX,10453,40.853474,-73.906456,"(40.853474, -73.906456)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,WALTON AVENUE
4278553,13169,1/23/20,20:00:00,BROOKLYN,11221,40.692783,-73.91181,"(40.692783, -73.91181)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Sedan,Sedan,WILSON AVENUE
4278673,13017,1/23/20,22:00:00,BROOKLYN,11203,40.660355,-73.93521,"(40.660355, -73.93521)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,EAST 46 STREET
4279301,14210,1/23/20,23:00:00,BROOKLYN,11218,40.639088,-73.98073,"(40.639088, -73.98073)",2,0,0,0,2,0,0,0,Turning Improperly,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,15 AVENUE
4278237,13130,1/24/20,6:00:00,BROOKLYN,11215,40.662804,-73.98834,"(40.662804, -73.98834)",2,0,0,0,1,0,1,0,Unspecified,Unspecified,Sedan,Bike,PROSPECT AVENUE
4278250,12998,1/24/20,10:00:00,BROOKLYN,11232,40.65935,-73.99918,"(40.65935, -73.99918)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,E-Scooter,27 STREET
4278310,13111,1/24/20,11:00:00,BRONX,10456,40.837864,-73.9114,"(40.837864, -73.9114)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MORRIS AVENUE
4278232,14212,1/24/20,12:00:00,BROOKLYN,11220,40.64927,-74.009674,"(40.64927, -74.009674)",2,0,0,0,2,0,0,0,Unspecified,Unspecified,Sedan,E-Scooter,4 AVENUE
4278370,12997,1/24/20,14:00:00,BRONX,10455,40.815697,-73.91678,"(40.815697, -73.91678)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BERGEN AVENUE
4278686,13193,1/24/20,14:00:00,BROOKLYN,11214,40.602905,-74.00003,"(40.602905, -74.00003)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,20 AVENUE
4279235,13118,1/24/20,18:00:00,QUEENS,11355,40.75714,-73.8271,"(40.75714, -73.8271)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,SANFORD AVENUE
4282486,12995,1/24/20,21:00:00,BROOKLYN,11219,40.641815,-73.99582,"(40.641815, -73.99582)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,44 STREET
4279057,13228,1/25/20,14:00:00,BROOKLYN,11217,40.68532,-73.98071,"(40.68532, -73.98071)",1,0,0,0,1,0,0,0,View Obstructed/Limited,Unsafe Speed,Station Wagon/Sport Utility Vehicle,Bike,ATLANTIC AVENUE
4279059,13006,1/25/20,21:00:00,BROOKLYN,11230,40.625175,-73.9614,"(40.625175, -73.9614)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,AVENUE J
4280505,13154,1/26/20,3:00:00,QUEENS,11435,40.69615,-73.8091,"(40.69615, -73.8091)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,97 AVENUE
4278830,13230,1/26/20,4:00:00,BROOKLYN,11226,40.65217,-73.96141,"(40.65217, -73.96141)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,CATON AVENUE
4279433,13192,1/26/20,13:00:00,BRONX,10453,40.8518,-73.909225,"(40.8518, -73.909225)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,JEROME AVENUE
4280140,13074,1/26/20,14:00:00,BROOKLYN,11238,40.686745,-73.96553,"(40.686745, -73.96553)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,WASHINGTON AVENUE
4282248,13202,1/27/20,8:00:00,BROOKLYN,11201,40.69496,-73.98717,"(40.69496, -73.98717)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Box Truck,Bike,JAY STREET
4280007,13161,1/27/20,10:00:00,MANHATTAN,10010,40.74088,-73.990074,"(40.74088, -73.990074)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,5 AVENUE
4279820,13121,1/27/20,15:00:00,MANHATTAN,10011,40.73986,-73.995026,"(40.73986, -73.995026)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Taxi,Bike,WEST 18 STREET
4280460,13197,1/27/20,19:00:00,BROOKLYN,11226,40.639305,-73.95898,"(40.639305, -73.95898)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,OCEAN AVENUE
4279889,13021,1/27/20,21:00:00,BROOKLYN,11221,40.694305,-73.91852,"(40.694305, -73.91852)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,CENTRAL AVENUE
4282003,13085,1/28/20,6:00:00,BROOKLYN,11214,40.60521,-73.997635,"(40.60521, -73.997635)",1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,Station Wagon/Sport Utility Vehicle,Bike,20 AVENUE
4280193,13184,1/28/20,7:00:00,BROOKLYN,11220,40.645348,-74.01375,"(40.645348, -74.01375)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,4 AVENUE
4280638,13069,1/28/20,10:00:00,QUEENS,11373,40.7452,-73.88426,"(40.7452, -73.88426)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,KETCHAM STREET
4280374,13152,1/28/20,17:00:00,QUEENS,11102,40.770256,-73.91586,"(40.770256, -73.91586)",1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,Sedan,Bike,33 STREET
4280305,13128,1/28/20,19:00:00,BROOKLYN,11223,40.59064,-73.97514,"(40.59064, -73.97514)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,86 STREET
4281024,13170,1/29/20,9:00:00,BROOKLYN,11218,40.64456,-73.98836,"(40.64456, -73.98836)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,FORT HAMILTON PARKWAY
4280656,13034,1/29/20,13:00:00,MANHATTAN,10035,40.729877,-73.98966,"(40.729877, -73.98966)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Cell Phone (hand-Held),Station Wagon/Sport Utility Vehicle,Bike,3 AVENUE
4281338,13171,1/29/20,17:00:00,MANHATTAN,10016,40.742023,-73.98292,"(40.742023, -73.98292)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Taxi,Bike,EAST 27 STREET
4280733,13129,1/29/20,17:00:00,BROOKLYN,11225,40.65745,-73.956566,"(40.65745, -73.956566)",1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BEDFORD AVENUE
4281050,13195,1/29/20,21:00:00,BRONX,10461,40.84318,-73.84702,"(40.84318, -73.84702)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,EAST TREMONT AVENUE
4280813,13014,1/30/20,0:00:00,BROOKLYN,11221,40.6981,-73.92517,"(40.6981, -73.92517)",1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MYRTLE AVENUE
4282856,13060,1/30/20,7:00:00,BROOKLYN,11232,40.66919,-73.99682,"(40.66919, -73.99682)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Pick-up Truck,Bike,HAMILTON AVENUE
4280884,14211,1/30/20,9:00:00,QUEENS,11355,40.75413,-73.809555,"(40.75413, -73.809555)",2,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Unspecified,Pick-up Truck,Bike,46 AVENUE
4282901,13029,1/30/20,16:00:00,MANHATTAN,10009,40.73002,-73.98355,"(40.73002, -73.98355)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Bike,Sedan,EAST 12 STREET
4282774,13222,1/31/20,13:00:00,MANHATTAN,10018,40.757065,-74.00106,"(40.757065, -74.00106)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,11 AVENUE
4282479,13102,1/31/20,13:00:00,BROOKLYN,11230,40.61701,-73.969124,"(40.61701, -73.969124)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,E-Scooter,OCEAN PARKWAY
4282312,13213,1/31/20,16:00:00,BROOKLYN,11226,40.644817,-73.954,"(40.644817, -73.954)",1,0,0,0,1,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,E-Bike,Station Wagon/Sport Utility Vehicle,BEVERLEY ROAD
4282586,13047,1/31/20,17:00:00,MANHATTAN,10022,40.762913,-73.96981,"(40.762913, -73.96981)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Armored Truck,Bike,PARK AVENUE
4285014,13164,1/31/20,17:00:00,BROOKLYN,11221,40.692287,-73.93691,"(40.692287, -73.93691)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,E-Bike,LEWIS AVENUE
4283596,13148,1/31/20,22:00:00,BROOKLYN,11223,40.60594,-73.97929,"(40.60594, -73.97929)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Pick-up Truck,E-Bike,WEST 6 STREET
4282518,13116,2/1/20,5:00:00,QUEENS,11101,40.734543,-73.93744,"(40.734543, -73.93744)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Taxi,Bike,GREENPOINT AVENUE
4282626,13158,2/1/20,21:00:00,MANHATTAN,10035,40.80098,-73.93178,"(40.80098, -73.93178)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,1 AVENUE
4282585,13198,2/1/20,23:00:00,MANHATTAN,10011,40.735313,-73.994125,"(40.735313, -73.994125)",1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,Sedan,E-Bike,WEST 13 STREET
4282219,12996,2/1/20,23:00:00,QUEENS,11373,40.731968,-73.88478,"(40.731968, -73.88478)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,GRAND AVENUE
4285008,13115,2/2/20,2:00:00,BRONX,10452,40.836624,-73.92612,"(40.836624, -73.92612)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Taxi,E-Bike,WEST 167 STREET
4282365,13108,2/2/20,16:00:00,QUEENS,11374,40.73091,-73.86084,"(40.73091, -73.86084)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,63 ROAD
4282332,13191,2/2/20,17:00:00,BROOKLYN,11220,40.645245,-74.003006,"(40.645245, -74.003006)",1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Sedan,E-Scooter,45 STREET
4282582,13159,2/2/20,17:00:00,MANHATTAN,10014,40.735126,-74.00158,"(40.735126, -74.00158)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Taxi,Bike,WAVERLY PLACE
4282354,13145,2/2/20,17:00:00,BROOKLYN,11206,40.695614,-73.94056,"(40.695614, -73.94056)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,van,Bike,VERNON AVENUE
4282438,13072,2/2/20,21:00:00,BRONX,10456,40.824783,-73.9084,"(40.824783, -73.9084)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,3 AVENUE
4283114,13071,2/3/20,13:00:00,BROOKLYN,11210,40.633427,-73.95298,"(40.633427, -73.95298)",1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,GLENWOOD ROAD
4282943,13001,2/3/20,14:00:00,BROOKLYN,11204,40.612564,-73.98998,"(40.612564, -73.98998)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,72 STREET
4283009,13208,2/3/20,16:00:00,BROOKLYN,11233,40.67101,-73.92239,"(40.67101, -73.92239)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,RALPH AVENUE
4285426,13101,2/3/20,16:00:00,MANHATTAN,10005,40.725937,-74.01103,"(40.725937, -74.01103)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pick-up Truck,Bike,WEST STREET
4284547,13095,2/3/20,18:00:00,MANHATTAN,10032,40.832764,-73.94583,"(40.832764, -73.94583)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,WEST 155 STREET
4283697,13027,2/3/20,19:00:00,BROOKLYN,11228,40.61972,-73.99882,"(40.61972, -73.99882)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,70 STREET
4283888,13163,2/4/20,7:00:00,MANHATTAN,10030,40.81207,-73.93603,"(40.81207, -73.93603)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,E-Bike,EAST 135 STREET
4283480,13231,2/4/20,12:00:00,BROOKLYN,11228,40.621464,-74.006226,"(40.621464, -74.006226)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,E-Scooter,Sedan,13 AVENUE
4283988,13149,2/4/20,16:00:00,QUEENS,11208,40.681915,-73.866035,"(40.681915, -73.866035)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Scooter,ELDERTS LANE
4283736,13042,2/4/20,18:00:00,BRONX,10456,40.827274,-73.904915,"(40.827274, -73.904915)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BOSTON ROAD
4283680,13096,2/4/20,19:00:00,BROOKLYN,11220,40.637196,-74.00779,"(40.637196, -74.00779)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,E-Bike,57 STREET
4284730,13135,2/5/20,8:00:00,BROOKLYN,11230,40.617275,-73.96667,"(40.617275, -73.96667)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,EAST 8 STREET
4284737,13050,2/5/20,19:00:00,BROOKLYN,11232,40.644825,-73.99628,"(40.644825, -73.99628)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,9 AVENUE
4284135,13056,2/5/20,21:00:00,BROOKLYN,11220,40.642864,-74.01266,"(40.642864, -74.01266)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,5 AVENUE
4289356,13122,2/5/20,22:00:00,BROOKLYN,11225,40.67066,-73.957985,"(40.67066, -73.957985)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,FRANKLIN AVENUE
4284386,13030,2/5/20,23:00:00,QUEENS,11101,40.76943,-73.91025,"(40.76943, -73.91025)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Bike,Sedan,ASTORIA BOULEVARD
4284544,13168,2/6/20,9:00:00,BRONX,10451,40.820053,-73.92666,"(40.820053, -73.92666)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,GRAND CONCOURSE
4284796,13026,2/6/20,12:00:00,MANHATTAN,10007,40.710888,-74.00907,"(40.710888, -74.00907)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,FULTON STREET
4284648,13084,2/6/20,15:00:00,BRONX,10455,40.819542,-73.91353,"(40.819542, -73.91353)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,3 AVENUE
4292765,13059,2/6/20,17:00:00,BRONX,10472,40.830303,-73.8718,"(40.830303, -73.8718)",1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,Sedan,Bike,FTELEY AVENUE
4284849,13070,2/6/20,19:00:00,MANHATTAN,10011,40.741055,-73.99786,"(40.741055, -73.99786)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Taxi,Bike,7 AVENUE
4284844,13057,2/6/20,20:00:00,MANHATTAN,10023,40.76889,-73.9821,"(40.76889, -73.9821)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Taxi,Bike,BROADWAY
4284934,13132,2/6/20,23:00:00,MANHATTAN,10012,40.725082,-73.99534,"(40.725082, -73.99534)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Taxi,Bike,EAST HOUSTON STREET
4291520,13153,2/6/20,23:00:00,MANHATTAN,10129,40.78393,-73.94423,"(40.78393, -73.94423)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 97 STREET
4285296,13068,2/7/20,11:00:00,BROOKLYN,11201,40.689728,-73.99017,"(40.689728, -73.99017)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Sedan,E-Scooter,STATE STREET
4284953,13224,2/7/20,13:00:00,BROOKLYN,11223,40.609776,-73.9643,"(40.609776, -73.9643)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Bus,Bike,AVENUE P
4285493,13019,2/7/20,14:00:00,QUEENS,11102,40.773964,-73.9228,"(40.773964, -73.9228)",1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,23 STREET
4285984,13020,2/7/20,21:00:00,BRONX,10451,40.820858,-73.912575,"(40.820858, -73.912575)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Convertible,E-Bike,EAST 157 STREET
4285513,13133,2/7/20,21:00:00,BROOKLYN,11226,40.653576,-73.95946,"(40.653576, -73.95946)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,LENOX ROAD
4285344,13023,2/8/20,17:00:00,BRONX,10467,40.880257,-73.876785,"(40.880257, -73.876785)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Taxi,Bike,EAST GUN HILL ROAD
4285782,13110,2/8/20,23:00:00,MANHATTAN,10016,40.74073,-73.981766,"(40.74073, -73.981766)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 26 STREET
4285998,13035,2/9/20,0:00:00,BROOKLYN,11219,40.641247,-73.99337,"(40.641247, -73.99337)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Taxi,Bike,FORT HAMILTON PARKWAY
4285949,13024,2/9/20,14:00:00,BROOKLYN,11215,40.672794,-73.98329,"(40.672794, -73.98329)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,E-Bike,Station Wagon/Sport Utility Vehicle,5 AVENUE
4288082,13205,2/9/20,14:00:00,MANHATTAN,10029,40.79507,-73.93919,"(40.79507, -73.93919)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Sedan,E-Bike,EAST 113 STREET
4285691,13093,2/9/20,14:00:00,QUEENS,11372,40.753242,-73.889694,"(40.753242, -73.889694)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,34 AVENUE
4285685,13142,2/9/20,15:00:00,BROOKLYN,11206,40.70665,-73.95042,"(40.70665, -73.95042)",1,0,0,0,1,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,Sedan,Bike,UNION AVENUE
4285837,13053,2/9/20,16:00:00,BROOKLYN,11225,40.66065,-73.953545,"(40.66065, -73.953545)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,E-Bike,ROGERS AVENUE
4285783,13048,2/9/20,19:00:00,MANHATTAN,10003,40.724583,-73.98751,"(40.724583, -73.98751)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,1 AVENUE
4286424,13103,2/9/20,20:00:00,BRONX,10468,40.870388,-73.90153,"(40.870388, -73.90153)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,WEBB AVENUE
4286141,13114,2/9/20,21:00:00,MANHATTAN,10065,40.761856,-73.96343,"(40.761856, -73.96343)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Taxi,Bike,2 AVENUE
4293173,13033,2/10/20,12:00:00,MANHATTAN,10036,40.760822,-73.99832,"(40.760822, -73.99832)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Taxi,Bike,11 AVENUE
4286572,13215,2/10/20,17:00:00,QUEENS,11355,40.75806,-73.81402,"(40.75806, -73.81402)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Bike,Station Wagon/Sport Utility Vehicle,149 STREET
4316426,13216,2/10/20,23:00:00,BROOKLYN,11208,40.678394,-73.94692,"(40.678394, -73.94692)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Alcohol Involvement,Station Wagon/Sport Utility Vehicle,Bike,NEW YORK AVENUE
4287198,13155,2/11/20,17:00:00,MANHATTAN,10027,40.813385,-73.94511,"(40.813385, -73.94511)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,7 AVENUE
4287055,13223,2/11/20,17:00:00,BROOKLYN,11213,40.66777,-73.94514,"(40.66777, -73.94514)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Bike,PRESIDENT STREET
4287170,13037,2/11/20,19:00:00,MANHATTAN,10021,40.767803,-73.95601,"(40.767803, -73.95601)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Bike,Sedan,EAST 72 STREET
4287121,13109,2/11/20,20:00:00,MANHATTAN,10119,40.749706,-73.99157,"(40.749706, -73.99157)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,7 AVENUE
4287424,13165,2/11/20,21:00:00,MANHATTAN,10026,40.804417,-73.955376,"(40.804417, -73.955376)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,WEST 116 STREET
4287716,13009,2/12/20,17:00:00,BRONX,10453,40.857418,-73.899956,"(40.857418, -73.899956)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,E-Bike,Station Wagon/Sport Utility Vehicle,GRAND CONCOURSE
4288326,13185,2/12/20,20:00:00,MANHATTAN,10001,40.752052,-74.000984,"(40.752052, -74.000984)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Sedan,Bike,WEST 30 STREET
4289603,13002,2/13/20,0:00:00,BROOKLYN,11221,40.68836,-73.91615,"(40.68836, -73.91615)",1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,Taxi,E-Bike,JEFFERSON AVENUE
4287880,13064,2/13/20,4:00:00,QUEENS,11375,40.71047,-73.85092,"(40.71047, -73.85092)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle,Bike,71 AVENUE
4287892,13237,2/13/20,12:00:00,BROOKLYN,11229,40.60327,-73.959145,"(40.60327, -73.959145)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,AVENUE S
4288162,13127,2/13/20,14:00:00,MANHATTAN,10037,40.810856,-73.939026,"(40.810856, -73.939026)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Taxi,Bike,WEST 132 STREET
4288224,13137,2/13/20,15:00:00,QUEENS,11361,40.770676,-73.77182,"(40.770676, -73.77182)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,34 AVENUE
4288058,13113,2/13/20,20:00:00,BROOKLYN,11204,40.62806,-74.02029,"(40.62806, -74.02029)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,6 AVENUE
4288158,13073,2/13/20,21:00:00,BRONX,10468,40.859303,-73.89884,"(40.859303, -73.89884)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Bike,GRAND CONCOURSE
