collision_id,dates,times,borough,zip_code,latitude,longitude,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,vehicle_type_code_1,vehicle_type_code_2,street,bike_lane,day_of_week,month,temperature,visibility,humidity,wind_speed,weather_main
4277878,1/16/20,17:00:00,BRONX,10457,40.845238,-73.900894,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,PARK AVENUE,0,Thursday,January,48.85,10000,43,32.21,Rain
4277878,1/16/20,17:00:00,BRONX,10457,40.845238,-73.900894,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,PARK AVENUE,0,Thursday,January,48.85,10000,43,32.21,Rain
4274922,1/16/20,18:00:00,MANHATTAN,10016,40.74954,-73.97744,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,taxi,Bike,LEXINGTON AVENUE,1,Thursday,January,46.85,10000,46,39.15,Rain
4274513,1/16/20,19:00:00,MANHATTAN,10032,40.832764,-73.94583,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Bike,BROADWAY,0,Thursday,January,43.65,10000,60,31.09,Rain
4274513,1/16/20,19:00:00,MANHATTAN,10032,40.832764,-73.94583,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Bike,BROADWAY,0,Thursday,January,43.65,10000,60,31.09,Rain
4274816,1/16/20,19:00:00,BROOKLYN,11228,40.6067,-74.010826,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,bike,Station Wagon/Sport Utility Vehicle,BATH AVENUE,1,Thursday,January,43.65,10000,60,31.09,Rain
4274816,1/16/20,19:00:00,BROOKLYN,11228,40.6067,-74.010826,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,bike,Station Wagon/Sport Utility Vehicle,BATH AVENUE,1,Thursday,January,43.65,10000,60,31.09,Rain
4274376,1/16/20,21:00:00,QUEENS,11377,40.756298,-73.89893,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,32 AVENUE,0,Thursday,January,43.12,10000,54,29.97,Rain
4274426,1/16/20,22:00:00,QUEENS,11354,40.761547,-73.83113,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,MAIN STREET,0,Thursday,January,41.02,10000,54,26.4,Rain
4276916,1/17/20,13:00:00,BROOKLYN,11210,40.638603,-73.94827,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,NOSTRAND AVENUE,0,Friday,January,22.82,10000,50,24.16,Clear
4276916,1/17/20,13:00:00,BROOKLYN,11210,40.638603,-73.94827,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,NOSTRAND AVENUE,0,Friday,January,22.82,10000,50,24.16,Clear
4276916,1/17/20,13:00:00,BROOKLYN,11210,40.638603,-73.94827,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,NOSTRAND AVENUE,0,Friday,January,22.82,10000,50,24.16,Clear
4276406,1/17/20,13:00:00,QUEENS,11432,40.704304,-73.80315,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,sedan,Bike,153 STREET,0,Friday,January,22.82,10000,50,24.16,Clear
4276406,1/17/20,13:00:00,QUEENS,11432,40.704304,-73.80315,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,sedan,Bike,153 STREET,0,Friday,January,22.82,10000,50,24.16,Clear
4276406,1/17/20,13:00:00,QUEENS,11432,40.704304,-73.80315,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,sedan,Bike,153 STREET,0,Friday,January,22.82,10000,50,24.16,Clear
4275979,1/17/20,13:00:00,MANHATTAN,10022,40.76155,-73.96659,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,View Obstructed/Limited,bike,Beverage Truck,EAST 59 STREET,0,Friday,January,22.82,10000,50,24.16,Clear
4275979,1/17/20,13:00:00,MANHATTAN,10022,40.76155,-73.96659,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,View Obstructed/Limited,bike,Beverage Truck,EAST 59 STREET,0,Friday,January,22.82,10000,50,24.16,Clear
4275979,1/17/20,13:00:00,MANHATTAN,10022,40.76155,-73.96659,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,View Obstructed/Limited,bike,Beverage Truck,EAST 59 STREET,0,Friday,January,22.82,10000,50,24.16,Clear
4275869,1/17/20,15:00:00,QUEENS,11355,40.75662,-73.81718,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,sedan,Bike,PARSONS BOULEVARD,0,Friday,January,24.62,10000,44,25.28,Clear
4275361,1/17/20,16:00:00,QUEENS,11378,40.716793,-73.92155,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,GRAND AVENUE,0,Friday,January,26.17,10000,38,24.16,Clear
4278341,1/17/20,19:00:00,BRONX,10452,40.844063,-73.921,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,e-scooter,Station Wagon/Sport Utility Vehicle,WEST 172 STREET,0,Friday,January,29.1,10000,28,16.11,Clear
4275307,1/17/20,21:00:00,QUEENS,11105,40.775368,-73.90962,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,DITMARS BOULEVARD,0,Friday,January,29.03,10000,27,14.99,Clear
4276160,1/18/20,12:00:00,BRONX,10458,40.86226,-73.89589,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,bike,Sedan,EAST FORDHAM ROAD,0,Saturday,January,21.76,10000,46,6.93,Clear
4275212,1/18/20,18:00:00,MANHATTAN,10003,40.732643,-73.98157,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,station wagon/sport utility vehicle,Bike,EAST 16 STREET,1,Saturday,January,25.14,402,73,19.69,Snow
4276287,1/18/20,20:00:00,MANHATTAN,10005,40.70638,-74.009514,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,taxi,Bike,WILLIAM STREET,1,Saturday,January,27.59,10000,83,5.82,Snow
4276633,1/19/20,0:00:00,QUEENS,11377,40.74573,-73.90212,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,Bike,ROOSEVELT AVENUE,0,Sunday,January,34.32,8047,88,17.22,Rain
4275506,1/19/20,9:00:00,QUEENS,11370,40.76757,-73.90052,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,ASTORIA BOULEVARD,0,Sunday,January,37.17,10000,91,12.75,Rain
4275506,1/19/20,9:00:00,QUEENS,11370,40.76757,-73.90052,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,ASTORIA BOULEVARD,0,Sunday,January,37.17,10000,91,12.75,Rain
4275698,1/19/20,9:00:00,QUEENS,11373,40.737335,-73.870415,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,92 STREET,0,Sunday,January,37.17,10000,91,12.75,Rain
4275698,1/19/20,9:00:00,QUEENS,11373,40.737335,-73.870415,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,92 STREET,0,Sunday,January,37.17,10000,91,12.75,Rain
4276660,1/19/20,11:00:00,MANHATTAN,10029,40.792927,-73.94791,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,taxi,Bike,EAST 106 STREET,0,Sunday,January,37.11,10000,88,13.87,Clouds
4275841,1/19/20,15:00:00,QUEENS,11103,40.76548,-73.913704,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,STEINWAY STREET,0,Sunday,January,43.36,10000,58,21.92,Clouds
4275877,1/19/20,21:00:00,MANHATTAN,10009,40.729427,-73.97801,1,0,0,0,1,0,0,0,Passenger Distraction,Driver Inattention/Distraction,taxi,Bike,EAST 14 STREET,1,Sunday,January,40.93,10000,46,21.92,Clouds
4279423,1/20/20,10:00:00,BRONX,10472,40.83082,-73.87001,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,WESTCHESTER AVENUE,0,Monday,January,22.51,10000,59,20.8,Clear
4276527,1/20/20,18:00:00,BROOKLYN,11218,40.65159,-73.98112,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,MC DONALD AVENUE,1,Monday,January,30.02,10000,33,18.34,Clear
4276898,1/20/20,21:00:00,BROOKLYN,11218,40.632088,-73.97433,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,pick-up truck,Bike,EAST 4 STREET,1,Monday,January,31.37,10000,26,18.34,Clear
4282658,1/21/20,9:00:00,BROOKLYN,11212,40.6733,-73.90392,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,sedan,Bike,JUNIUS STREET,1,Tuesday,January,22.71,10000,62,11.41,Clear
4279925,1/21/20,13:00:00,BRONX,10461,40.849335,-73.84944,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,YATES AVENUE,0,Tuesday,January,22.93,10000,66,10.29,Clear
4276973,1/21/20,17:00:00,QUEENS,11367,40.72002,-73.81834,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-scooter,Sedan,MAIN STREET,0,Tuesday,January,29.71,10000,47,9.17,Clear
4277653,1/21/20,19:00:00,MANHATTAN,10010,40.740112,-73.98222,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,EAST 25 STREET,1,Tuesday,January,33.85,10000,34,11.41,Clear
4277400,1/22/20,0:00:00,MANHATTAN,10019,40.763485,-73.98895,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,bike,Taxi,9 AVENUE,1,Wednesday,January,31.68,10000,38,13.87,Clear
4284319,1/22/20,23:00:00,BROOKLYN,11221,40.691948,-73.939835,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,taxi,Bike,MARCUS GARVEY BOULEVARD,0,Wednesday,January,37.17,10000,48,5.82,Clear
4277776,1/23/20,1:00:00,MANHATTAN,10011,40.73407,-73.999664,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Sedan,GREENWICH AVENUE,1,Thursday,January,36.91,10000,54,5.82,Clear
4278324,1/23/20,19:00:00,QUEENS,11377,40.743454,-73.91484,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,motorcycle,E-Scooter,50 STREET,0,Thursday,January,43.9,10000,36,5.82,Clear
4278152,1/23/20,20:00:00,BRONX,10453,40.853474,-73.906456,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,WALTON AVENUE,0,Thursday,January,44.76,10000,35,3.36,Clear
4278152,1/23/20,20:00:00,BRONX,10453,40.853474,-73.906456,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,WALTON AVENUE,0,Thursday,January,44.76,10000,35,3.36,Clear
4278553,1/23/20,20:00:00,BROOKLYN,11221,40.692783,-73.91181,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,sedan,Sedan,WILSON AVENUE,1,Thursday,January,44.76,10000,35,3.36,Clear
4278553,1/23/20,20:00:00,BROOKLYN,11221,40.692783,-73.91181,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,sedan,Sedan,WILSON AVENUE,1,Thursday,January,44.76,10000,35,3.36,Clear
4297477,3/4/20,12:00:00,QUEENS,11377,40.735657,-73.9096,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,Bike,58 STREET,0,Wednesday,March,45.14,10000,64,28.86,Clear
4297477,3/4/20,12:00:00,QUEENS,11377,40.735657,-73.9096,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,Bike,58 STREET,0,Wednesday,March,45.14,10000,64,28.86,Clear
4278673,1/23/20,22:00:00,BROOKLYN,11203,40.660355,-73.93521,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,EAST 46 STREET,0,Thursday,January,43.74,10000,38,6.93,Clear
4279301,1/23/20,23:00:00,BROOKLYN,11218,40.639088,-73.98073,2,0,0,0,2,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,Bike,15 AVENUE,1,Thursday,January,43.07,10000,38,6.93,Clear
4278237,1/24/20,6:00:00,BROOKLYN,11215,40.662804,-73.98834,2,0,0,0,1,0,1,0,Unspecified,Unspecified,sedan,Bike,PROSPECT AVENUE,1,Friday,January,39.67,10000,56,4.7,Clear
4278250,1/24/20,10:00:00,BROOKLYN,11232,40.65935,-73.99918,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,E-Scooter,27 STREET,1,Friday,January,38.79,10000,65,4.7,Clear
4278310,1/24/20,11:00:00,BRONX,10456,40.837864,-73.9114,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,MORRIS AVENUE,0,Friday,January,37.44,10000,73,4.7,Clear
4278232,1/24/20,12:00:00,BROOKLYN,11220,40.64927,-74.009674,2,0,0,0,2,0,0,0,Unspecified,Unspecified,sedan,E-Scooter,4 AVENUE,1,Friday,January,37.2,10000,73,5.82,Clear
4278370,1/24/20,14:00:00,BRONX,10455,40.815697,-73.91678,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,BERGEN AVENUE,0,Friday,January,41.18,10000,66,9.17,Clear
4278370,1/24/20,14:00:00,BRONX,10455,40.815697,-73.91678,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,BERGEN AVENUE,0,Friday,January,41.18,10000,66,9.17,Clear
4278686,1/24/20,14:00:00,BROOKLYN,11214,40.602905,-74.00003,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,20 AVENUE,1,Friday,January,41.18,10000,66,9.17,Clear
4278686,1/24/20,14:00:00,BROOKLYN,11214,40.602905,-74.00003,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,20 AVENUE,1,Friday,January,41.18,10000,66,9.17,Clear
4279235,1/24/20,18:00:00,QUEENS,11355,40.75714,-73.8271,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,SANFORD AVENUE,0,Friday,January,50.58,10000,35,12.75,Clear
4282486,1/24/20,21:00:00,BROOKLYN,11219,40.641815,-73.99582,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Scooter,44 STREET,1,Friday,January,49.06,10000,37,11.41,Clear
4279057,1/25/20,14:00:00,BROOKLYN,11217,40.68532,-73.98071,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unsafe Speed,station wagon/sport utility vehicle,Bike,ATLANTIC AVENUE,1,Saturday,January,40.82,9656,89,18.34,Rain
4279059,1/25/20,21:00:00,BROOKLYN,11230,40.625175,-73.9614,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,AVENUE J,0,Saturday,January,50.72,10000,92,13.87,Rain
4280505,1/26/20,3:00:00,QUEENS,11435,40.69615,-73.8091,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,E-Bike,97 AVENUE,0,Sunday,January,44.06,10000,85,13.87,Clouds
4278830,1/26/20,4:00:00,BROOKLYN,11226,40.65217,-73.96141,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,CATON AVENUE,0,Sunday,January,42.8,10000,84,13.87,Clear
4279433,1/26/20,13:00:00,BRONX,10453,40.8518,-73.909225,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,JEROME AVENUE,0,Sunday,January,38.41,10000,79,12.75,Clouds
4280140,1/26/20,14:00:00,BROOKLYN,11238,40.686745,-73.96553,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,WASHINGTON AVENUE,0,Sunday,January,39.6,10000,80,12.75,Clouds
4282248,1/27/20,8:00:00,BROOKLYN,11201,40.69496,-73.98717,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,box truck,Bike,JAY STREET,1,Monday,January,37.67,10000,67,14.99,Clouds
4280007,1/27/20,10:00:00,MANHATTAN,10010,40.74088,-73.990074,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,5 AVENUE,1,Monday,January,37.56,10000,69,19.69,Clouds
4279820,1/27/20,15:00:00,MANHATTAN,10011,40.73986,-73.995026,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,taxi,Bike,WEST 18 STREET,1,Monday,January,39.9,10000,67,19.69,Clouds
4280460,1/27/20,19:00:00,BROOKLYN,11226,40.639305,-73.95898,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,OCEAN AVENUE,0,Monday,January,42.85,10000,61,14.99,Clouds
4279889,1/27/20,21:00:00,BROOKLYN,11221,40.694305,-73.91852,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,E-Scooter,CENTRAL AVENUE,0,Monday,January,45.57,10000,51,14.99,Clouds
4282003,1/28/20,6:00:00,BROOKLYN,11214,40.60521,-73.997635,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,station wagon/sport utility vehicle,Bike,20 AVENUE,1,Tuesday,January,40.37,10000,55,17.22,Clouds
4280193,1/28/20,7:00:00,BROOKLYN,11220,40.645348,-74.01375,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,4 AVENUE,1,Tuesday,January,39.43,10000,55,18.34,Clouds
4280638,1/28/20,10:00:00,QUEENS,11373,40.7452,-73.88426,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,KETCHAM STREET,0,Tuesday,January,38.41,10000,61,19.69,Clouds
4280374,1/28/20,17:00:00,QUEENS,11102,40.770256,-73.91586,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,sedan,Bike,33 STREET,0,Tuesday,January,43.41,10000,51,14.99,Clouds
4280305,1/28/20,19:00:00,BROOKLYN,11223,40.59064,-73.97514,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,86 STREET,0,Tuesday,January,42.13,10000,52,21.92,Clouds
4281024,1/29/20,9:00:00,BROOKLYN,11218,40.64456,-73.98836,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FORT HAMILTON PARKWAY,1,Wednesday,January,36.23,10000,53,18.34,Clouds
4280656,1/29/20,13:00:00,MANHATTAN,10035,40.729877,-73.98966,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Cell Phone (hand-Held),station wagon/sport utility vehicle,Bike,3 AVENUE,0,Wednesday,January,33.44,10000,54,19.69,Clouds
4281338,1/29/20,17:00:00,MANHATTAN,10016,40.742023,-73.98292,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,taxi,Bike,EAST 27 STREET,1,Wednesday,January,37.83,10000,44,13.87,Clear
4281338,1/29/20,17:00:00,MANHATTAN,10016,40.742023,-73.98292,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,taxi,Bike,EAST 27 STREET,1,Wednesday,January,37.83,10000,44,13.87,Clear
4280733,1/29/20,17:00:00,BROOKLYN,11225,40.65745,-73.956566,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,station wagon/sport utility vehicle,Bike,BEDFORD AVENUE,0,Wednesday,January,37.83,10000,44,13.87,Clear
4280733,1/29/20,17:00:00,BROOKLYN,11225,40.65745,-73.956566,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,station wagon/sport utility vehicle,Bike,BEDFORD AVENUE,0,Wednesday,January,37.83,10000,44,13.87,Clear
4281050,1/29/20,21:00:00,BRONX,10461,40.84318,-73.84702,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Scooter,EAST TREMONT AVENUE,0,Wednesday,January,40.32,10000,36,14.99,Clear
4280813,1/30/20,0:00:00,BROOKLYN,11221,40.6981,-73.92517,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,station wagon/sport utility vehicle,Bike,MYRTLE AVENUE,0,Thursday,January,38.39,10000,42,10.29,Clear
4282856,1/30/20,7:00:00,BROOKLYN,11232,40.66919,-73.99682,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,pick-up truck,Bike,HAMILTON AVENUE,1,Thursday,January,30.38,10000,58,14.99,Clear
4280884,1/30/20,9:00:00,QUEENS,11355,40.75413,-73.809555,2,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Unspecified,pick-up truck,Bike,46 AVENUE,0,Thursday,January,28.49,10000,63,13.87,Clear
4282901,1/30/20,16:00:00,MANHATTAN,10009,40.73002,-73.98355,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Sedan,EAST 12 STREET,1,Thursday,January,31.33,10000,50,8.05,Clear
4282774,1/31/20,13:00:00,MANHATTAN,10018,40.757065,-74.00106,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,11 AVENUE,1,Friday,January,36.09,10000,72,5.82,Clouds
4282774,1/31/20,13:00:00,MANHATTAN,10018,40.757065,-74.00106,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,11 AVENUE,1,Friday,January,36.09,10000,72,5.82,Clouds
4282479,1/31/20,13:00:00,BROOKLYN,11230,40.61701,-73.969124,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,E-Scooter,OCEAN PARKWAY,1,Friday,January,36.09,10000,72,5.82,Clouds
4282479,1/31/20,13:00:00,BROOKLYN,11230,40.61701,-73.969124,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,E-Scooter,OCEAN PARKWAY,1,Friday,January,36.09,10000,72,5.82,Clouds
4282312,1/31/20,16:00:00,BROOKLYN,11226,40.644817,-73.954,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,e-bike,Station Wagon/Sport Utility Vehicle,BEVERLEY ROAD,1,Friday,January,40.91,10000,69,8.05,Clouds
4285014,1/31/20,17:00:00,BROOKLYN,11221,40.692287,-73.93691,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,LEWIS AVENUE,1,Friday,January,40.78,10000,68,8.05,Clouds
4285014,1/31/20,17:00:00,BROOKLYN,11221,40.692287,-73.93691,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,LEWIS AVENUE,1,Friday,January,40.78,10000,68,8.05,Clouds
4283596,1/31/20,22:00:00,BROOKLYN,11223,40.60594,-73.97929,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,pick-up truck,E-Bike,WEST 6 STREET,1,Friday,January,42.17,10000,74,11.41,Clouds
4282518,2/1/20,5:00:00,QUEENS,11101,40.734543,-73.93744,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,Bike,GREENPOINT AVENUE,0,Saturday,February,40.19,10000,83,8.05,Clouds
4282626,2/1/20,21:00:00,MANHATTAN,10035,40.80098,-73.93178,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,1 AVENUE,0,Saturday,February,41.04,9656,80,5.82,Haze
4282585,2/1/20,23:00:00,MANHATTAN,10011,40.735313,-73.994125,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,sedan,E-Bike,WEST 13 STREET,1,Saturday,February,42.44,10000,79,9.17,Clouds
4282585,2/1/20,23:00:00,MANHATTAN,10011,40.735313,-73.994125,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,sedan,E-Bike,WEST 13 STREET,1,Saturday,February,42.44,10000,79,9.17,Clouds
4282219,2/1/20,23:00:00,QUEENS,11373,40.731968,-73.88478,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,GRAND AVENUE,0,Saturday,February,42.44,10000,79,9.17,Clouds
4282219,2/1/20,23:00:00,QUEENS,11373,40.731968,-73.88478,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,GRAND AVENUE,0,Saturday,February,42.44,10000,79,9.17,Clouds
4285008,2/2/20,2:00:00,BRONX,10452,40.836624,-73.92612,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,E-Bike,WEST 167 STREET,0,Sunday,February,41.63,10000,72,4.7,Clouds
4282365,2/2/20,16:00:00,QUEENS,11374,40.73091,-73.86084,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,63 ROAD,0,Sunday,February,41.54,10000,67,17.22,Clouds
4282332,2/2/20,17:00:00,BROOKLYN,11220,40.645245,-74.003006,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,sedan,E-Scooter,45 STREET,1,Sunday,February,42.46,10000,62,16.11,Rain
4282332,2/2/20,17:00:00,BROOKLYN,11220,40.645245,-74.003006,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,sedan,E-Scooter,45 STREET,1,Sunday,February,42.46,10000,62,16.11,Rain
4282332,2/2/20,17:00:00,BROOKLYN,11220,40.645245,-74.003006,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,sedan,E-Scooter,45 STREET,1,Sunday,February,42.46,10000,62,16.11,Rain
4282582,2/2/20,17:00:00,MANHATTAN,10014,40.735126,-74.00158,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,Bike,WAVERLY PLACE,0,Sunday,February,42.46,10000,62,16.11,Rain
4282582,2/2/20,17:00:00,MANHATTAN,10014,40.735126,-74.00158,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,Bike,WAVERLY PLACE,0,Sunday,February,42.46,10000,62,16.11,Rain
4282582,2/2/20,17:00:00,MANHATTAN,10014,40.735126,-74.00158,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,Bike,WAVERLY PLACE,0,Sunday,February,42.46,10000,62,16.11,Rain
4282354,2/2/20,17:00:00,BROOKLYN,11206,40.695614,-73.94056,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,van,Bike,VERNON AVENUE,0,Sunday,February,42.46,10000,62,16.11,Rain
