COLLISION_ID,DATES,TIME,DAY_OF_WEEK,MONTH,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET,TEMP,VISIBILITY,HUMIDITY,WIND_SPEED,WEATHER_MAIN,BIKE_LANE
4486113," December 9, 2021",17:00:00,Thursday,December,BRONX,10472,40.8283,-73.88296,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,BRONX RIVER AVENUE,37.99,10000.00,47,14,Clear,0
4485725," December 9, 2021",17:00:00,Thursday,December,MANHATTAN,10037,40.753098,-73.97788,1,0,0,0,1,0,0,0,View Obstructed/Limited,Passing or Lane Usage Improper,taxi,Bike,VANDERBILT AVENUE,37.99,10000.00,47,14,Clear,1
4485114," December 9, 2021",18:00:00,Thursday,December,QUEENS,11373,40.737705,-73.88231,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,QUEENS BOULEVARD,38.53,10000.00,47,10.36,Clear,0
4485608," December 9, 2021",22:00:00,Thursday,December,MANHATTAN,10036,40.760155,-73.9988,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,WEST 41 STREET,38.34,10000.00,47,1.99,Clear,1
4485355," December 9, 2021",23:00:00,Thursday,December,BROOKLYN,11218,40.640835,-73.98967,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,12 AVENUE,38.55,10000.00,48,4.61,Clear,0
4485196," December 10, 2021",0:00:00,Friday,December,BROOKLYN,11218,40.647694,-73.98037,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FORT HAMILTON PARKWAY,38.75,10000.00,49,9.22,Clear,1
4485697," December 10, 2021",13:00:00,Friday,December,MANHATTAN,10027,40.81339,-73.95627,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,taxi,Bike,WEST 125 STREET,43.95,10000.00,68,11.99,Clouds,0
4486317," December 10, 2021",17:00:00,Friday,December,BROOKLYN,11217,40.67645,-73.97411,6,0,0,0,1,0,5,0,Traffic Control Disregarded,Unspecified,sedan,Sedan,7 AVENUE,48.2,10000.00,59,10.36,Clouds,1
4486004," December 10, 2021",18:00:00,Friday,December,BROOKLYN,11207,40.66278,-73.88086,2,0,0,0,1,0,1,0,Other Vehicular,Other Vehicular,station wagon/sport utility vehicle,E-Bike,LINDEN BOULEVARD,49.14,10000.00,58,7,Clouds,0
4485543," December 10, 2021",19:00:00,Friday,December,MANHATTAN,10014,40.73444,-74.00619,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,CHARLES STREET,49.57,10000.00,58,8.05,Clouds,1
4487599," December 10, 2021",20:00:00,Friday,December,BROOKLYN,11238,40.681767,-73.96754,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,ATLANTIC AVENUE,49.62,10000.00,56,3.44,Clouds,0
4485321," December 10, 2021",20:00:00,Friday,December,BROOKLYN,11225,40.655632,-73.95987,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,FLATBUSH AVENUE,49.62,10000.00,56,3.44,Clouds,0
4485801," December 10, 2021",20:00:00,Friday,December,MANHATTAN,10013,40.715633,-73.9985,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,MOTT STREET,49.62,10000.00,56,3.44,Clouds,1
4485439," December 11, 2021",0:00:00,Saturday,December,MANHATTAN,10017,40.753624,-73.96944,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,van,Bike,EAST 48 STREET,46.51,10000.00,64,6.91,Clear,0
4488048," December 11, 2021",3:00:00,Saturday,December,STATEN ISLAND,10301,40.63777,-74.07602,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,BAY STREET,46.71,10000.00,68,6.91,Clouds,1
4485665," December 11, 2021",10:00:00,Saturday,December,BROOKLYN,11221,40.692356,-73.94282,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,THROOP AVENUE,46.44,2414.00,89,8.99,Mist,1
4486541," December 11, 2021",10:00:00,Saturday,December,BROOKLYN,11238,40.6864,-73.9685,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,VANDERBILT AVENUE,46.44,2414.00,89,8.99,Mist,0
4486067," December 12, 2021",12:00:00,Sunday,December,MANHATTAN,10019,40.76359,-73.98144,1,0,0,0,1,0,0,0,View Obstructed/Limited,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,7 AVENUE,44.06,10000.00,45,18.01,Clear,1
4485865," December 12, 2021",13:00:00,Sunday,December,QUEENS,11414,40.661312,-73.849106,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,84 STREET,42.96,10000.00,48,14.97,Clear,0
4485851," December 12, 2021",16:00:00,Sunday,December,QUEENS,11101,40.75781,-73.94584,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,station wagon/sport utility vehicle,Bike,VERNON BOULEVARD,45.12,10000.00,37,21.99,Clear,0
4493574," December 12, 2021",18:00:00,Sunday,December,MANHATTAN,10027,40.80897,-73.94833,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,7 AVENUE,47.52,10000.00,35,18.41,Clear,0
4490752," December 12, 2021",19:00:00,Sunday,December,BRONX,10468,40.8666,-73.895454,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,EAST KINGSBRIDGE ROAD,48.07,10000.00,32,18.99,Clear,0
4485916," December 12, 2021",20:00:00,Sunday,December,MANHATTAN,10014,40.73359,-74.00735,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,GREENWICH STREET,48.9,10000.00,33,18.01,Clear,0
4485983," December 12, 2021",23:00:00,Sunday,December,BROOKLYN,11205,40.691544,-73.9685,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Sedan,CLINTON AVENUE,46.15,10000.00,44,11.5,Clear,0
4486377," December 13, 2021",8:00:00,Monday,December,BRONX,10456,40.830986,-73.91139,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Traffic Control Disregarded,sedan,Bike,EAST 167 STREET,40.1,10000.00,47,17.27,Clear,0
4486170," December 13, 2021",12:00:00,Monday,December,BROOKLYN,11208,40.667923,-73.861465,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Taxi,FORBELL STREET,40.46,10000.00,48,13,Clear,0
4487291," December 13, 2021",14:00:00,Monday,December,MANHATTAN,10069,40.77954,-73.988,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,e-scooter,Bike,WEST 70 STREET,42.93,10000.00,47,12.66,Clear,1
4486955," December 13, 2021",14:00:00,Monday,December,MANHATTAN,10029,40.790627,-73.942444,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,sedan,Sedan,EAST 106 STREET,42.93,10000.00,47,12.66,Clear,0
4486320," December 13, 2021",17:00:00,Monday,December,BRONX,10453,40.85573,-73.910416,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,UNIVERSITY AVENUE,48.65,10000.00,38,16.11,Clear,0
4486306," December 13, 2021",19:00:00,Monday,December,BRONX,10453,40.84768,-73.91237,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,sedan,Bike,JEROME AVENUE,52.36,10000.00,33,16.11,Clear,0
4487549," December 13, 2021",21:00:00,Monday,December,MANHATTAN,10018,40.758976,-73.99394,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,e-bike,Bike,WEST 42 STREET,52.21,10000.00,33,17.27,Clear,1
4486309," December 14, 2021",2:00:00,Tuesday,December,BROOKLYN,11208,40.67412,-73.88081,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,PITKIN AVENUE,48.04,10000.00,35,14.97,Clear,0
4486756," December 14, 2021",10:00:00,Tuesday,December,MANHATTAN,10002,40.718555,-73.988205,1,0,0,0,1,0,0,0,Alcohol Involvement,Passing or Lane Usage Improper,sedan,Bike,DELANCEY STREET,44.19,10000.00,43,12.66,Clear,1
4488196," December 14, 2021",12:00:00,Tuesday,December,QUEENS,11385,40.700497,-73.90021,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,MYRTLE AVENUE,45.54,10000.00,50,16.11,Clear,0
4487170," December 14, 2021",12:00:00,Tuesday,December,QUEENS,11101,40.75199,-73.931274,1,0,0,0,1,0,0,0,View Obstructed/Limited,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,E-Bike,NORTHERN BOULEVARD,45.54,10000.00,50,16.11,Clear,1
4487052," December 14, 2021",12:00:00,Tuesday,December,BROOKLYN,11217,40.687534,-73.9775,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FULTON STREET,45.54,10000.00,50,16.11,Clear,1
4487056," December 14, 2021",13:00:00,Tuesday,December,BROOKLYN,11216,40.68846,-73.95714,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,e-bike,Station Wagon/Sport Utility Vehicle,FRANKLIN AVENUE,46.22,10000.00,52,12.66,Clear,0
4486581," December 14, 2021",16:00:00,Tuesday,December,MANHATTAN,10128,40.784615,-73.953964,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,van,Bike,EAST 93 STREET,50.31,10000.00,46,8.05,Clear,0
4486901," December 14, 2021",18:00:00,Tuesday,December,MANHATTAN,10016,40.746536,-73.985954,1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,bike,Station Wagon/Sport Utility Vehicle,5 AVENUE,51.8,10000.00,42,11.5,Clear,1
4487201," December 14, 2021",18:00:00,Tuesday,December,BROOKLYN,11208,40.681675,-73.879135,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,e-bike,E-Bike,FULTON STREET,51.8,10000.00,42,11.5,Clear,0
4486547," December 14, 2021",19:00:00,Tuesday,December,STATEN ISLAND,10305,40.589035,-74.08988,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,sedan,Bike,HYLAN BOULEVARD,52.93,10000.00,36,9.22,Clear,0
4487935," December 14, 2021",20:00:00,Tuesday,December,BROOKLYN,11230,40.619396,-73.969574,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,OCEAN PARKWAY,52.75,10000.00,34,9.22,Clear,0
4487836," December 15, 2021",6:00:00,Wednesday,December,MANHATTAN,10032,40.83027,-73.94393,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,ambulance,Bike,WEST 153 STREET,44.51,10000.00,47,10.36,Clear,0
4486766," December 15, 2021",7:00:00,Wednesday,December,QUEENS,11385,40.71042,-73.85964,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bus,Bike,WOODHAVEN BOULEVARD,43.93,10000.00,51,11.01,Clear,0
4486724," December 15, 2021",13:00:00,Wednesday,December,QUEENS,11422,40.6686,-73.73676,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,138 AVENUE,42.82,10000.00,53,9.22,Clear,0
4486758," December 15, 2021",13:00:00,Wednesday,December,MANHATTAN,10025,40.795956,-73.97083,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,BROADWAY,42.82,10000.00,53,9.22,Clear,0
4486957," December 15, 2021",16:00:00,Wednesday,December,BRONX,10472,40.829502,-73.87462,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,E-Bike,MORRISON AVENUE,49.48,10000.00,58,17,Clear,0
4486845," December 15, 2021",17:00:00,Wednesday,December,BROOKLYN,11212,40.656544,-73.90546,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,HEGEMAN AVENUE,51.8,10000.00,57,15.99,Clear,1
4487030," December 15, 2021",18:00:00,Wednesday,December,QUEENS,11415,40.70703,-73.831665,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,box truck,E-Bike,LEFFERTS BOULEVARD,52.18,10000.00,60,15.99,Clouds,0
4487614," December 15, 2021",20:00:00,Wednesday,December,BROOKLYN,11226,40.641212,-73.96444,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,bike,Sedan,CORTELYOU ROAD,52.54,10000.00,66,12.66,Clouds,1
4488143," December 16, 2021",7:00:00,Thursday,December,BROOKLYN,11213,40.668507,-73.92561,1,0,0,0,1,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,sedan,Bike,EASTERN PARKWAY,54.41,10000.00,85,11.5,Clouds,0
4487588," December 16, 2021",11:00:00,Thursday,December,BROOKLYN,11215,40.675434,-73.97797,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,bike,Sedan,UNION STREET,53.76,10000.00,85,10.36,Clouds,1
4487944," December 16, 2021",13:00:00,Thursday,December,MANHATTAN,10035,40.79793,-73.934,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,taxi,E-Bike,1 AVENUE,53.49,10000.00,77,16.11,Clouds,0
4488265," December 16, 2021",17:00:00,Thursday,December,BROOKLYN,11212,40.65474,-73.90693,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,sedan,Bike,ROCKAWAY AVENUE,59.61,10000.00,54,17.27,Clouds,0
4487468," December 16, 2021",17:00:00,Thursday,December,STATEN ISLAND,10306,40.561584,-74.13397,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,AMBOY ROAD,59.61,10000.00,54,17.27,Clouds,0
4487448," December 16, 2021",18:00:00,Thursday,December,QUEENS,11358,40.750507,-73.80302,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,PIDGEON MEADOW ROAD,60.55,10000.00,51,19.57,Clear,0
4487163," December 16, 2021",20:00:00,Thursday,December,QUEENS,11103,40.753304,-73.912575,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,NORTHERN BOULEVARD,61.63,10000.00,47,16.11,Clear,0
4489208," December 17, 2021",0:00:00,Friday,December,MANHATTAN,10022,40.759983,-73.964806,1,0,0,0,1,0,0,0,Other Vehicular,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,2 AVENUE,59.5,10000.00,57,12.66,Clear,0
4487144," December 17, 2021",5:00:00,Friday,December,BROOKLYN,11220,40.639088,-74.03351,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,NARROWS AVENUE,58.14,10000.00,65,18.99,Clouds,1
4488218," December 17, 2021",6:00:00,Friday,December,BROOKLYN,11220,40.645103,-74.01033,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,bike,Station Wagon/Sport Utility Vehicle,5 AVENUE,57.88,10000.00,66,14,Clear,1
4488510," December 17, 2021",8:00:00,Friday,December,BROOKLYN,11233,40.676292,-73.92484,1,0,0,0,1,0,0,0,Backing Unsafely,Driver Inattention/Distraction,sedan,Bike,BUFFALO AVENUE,57.29,10000.00,67,14,Clear,1
4491494," December 17, 2021",8:00:00,Friday,December,BROOKLYN,11238,40.677513,-73.95913,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,CLASSON AVENUE,57.29,10000.00,67,14,Clear,1
4487741," December 17, 2021",8:00:00,Friday,December,BROOKLYN,11224,40.58516,-73.9874,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,CROPSEY AVENUE,57.29,10000.00,67,14,Clear,1
4487714," December 17, 2021",8:00:00,Friday,December,MANHATTAN,10010,40.73555,-73.979355,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Station Wagon/Sport Utility Vehicle,1 AVENUE,57.29,10000.00,67,14,Clear,1
4487258," December 17, 2021",10:00:00,Friday,December,BROOKLYN,11215,40.666134,-73.99224,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,pick-up truck,Bike,4 AVENUE,56.52,10000.00,69,23,Clear,1
4489217," December 17, 2021",12:00:00,Friday,December,BROOKLYN,11222,40.73115,-73.95179,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,KENT STREET,57.27,10000.00,48,17.27,Clear,0
4487300," December 17, 2021",13:00:00,Friday,December,MANHATTAN,10014,40.729446,-74.00518,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,VARICK STREET,56.62,10000.00,43,16.11,Clear,0
4488242," December 17, 2021",13:00:00,Friday,December,MANHATTAN,10016,40.743324,-73.984085,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,EAST 28 STREET,56.62,10000.00,43,16.11,Clear,0
4487268," December 17, 2021",13:00:00,Friday,December,MANHATTAN,10007,40.715996,-74.0071,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,taxi,Bike,CHURCH STREET,56.62,10000.00,43,16.11,Clear,0
4490025," December 17, 2021",13:00:00,Friday,December,MANHATTAN,10029,40.78832,-73.941025,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,1 AVENUE,56.62,10000.00,43,16.11,Clear,0
4490135," December 17, 2021",14:00:00,Friday,December,BROOKLYN,11205,40.689445,-73.95513,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,BEDFORD AVENUE,57.52,10000.00,42,12.66,Clear,0
4487324," December 17, 2021",15:00:00,Friday,December,QUEENS,11368,40.749866,-73.86273,1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,bike,Station Wagon/Sport Utility Vehicle,NATIONAL STREET,57.15,10000.00,34,17.27,Clear,0
4487431," December 17, 2021",16:00:00,Friday,December,QUEENS,11358,40.753986,-73.80769,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,159 STREET,58.06,10000.00,30,15.99,Clear,0
4487337," December 17, 2021",18:00:00,Friday,December,BROOKLYN,11221,40.69221,-73.92293,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,BUSHWICK AVENUE,58.89,10000.00,22,15.01,Clear,1
4487928," December 18, 2021",2:00:00,Saturday,December,MANHATTAN,10037,40.810173,-73.937416,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,bike,Sedan,EAST 132 STREET,49.87,10000.00,32,9.22,Clear,0
4488128," December 18, 2021",11:00:00,Saturday,December,MANHATTAN,10027,40.80759,-73.954956,1,0,0,0,1,0,0,0,Unspecified,Unspecified,e-bike,Station Wagon/Sport Utility Vehicle,WEST 120 STREET,43.29,10000.00,61,8.01,Rain,0
4487365," December 18, 2021",13:00:00,Saturday,December,BROOKLYN,11207,40.692123,-73.98904,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,BOERUM PLACE,41.23,10000.00,73,8.05,Rain,1
4487939," December 18, 2021",15:00:00,Saturday,December,MANHATTAN,10065,40.764362,-73.96162,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Bike,2 AVENUE,40.05,4023.00,85,8.99,Rain,0
4488753," December 18, 2021",17:00:00,Saturday,December,MANHATTAN,10027,40.808292,-73.94883,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,7 AVENUE,41.45,10000.00,85,9.22,Rain,0
4488494," December 18, 2021",17:00:00,Saturday,December,MANHATTAN,10029,40.79507,-73.93919,1,0,0,0,1,0,0,0,Pavement Slippery,Pavement Slippery,station wagon/sport utility vehicle,Bike,EAST 113 STREET,41.45,10000.00,85,9.22,Rain,0
4487544," December 18, 2021",19:00:00,Saturday,December,BROOKLYN,11214,40.60548,-73.999725,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,86 STREET,43.05,10000.00,84,9.22,Clouds,1
4487671," December 19, 2021",10:00:00,Sunday,December,BROOKLYN,11223,40.60115,-73.97839,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,AVENUE S,44.29,10000.00,83,21.85,Rain,1
4487805," December 19, 2021",12:00:00,Sunday,December,BROOKLYN,11220,40.63552,-74.0167,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,6 AVENUE,41.41,10000.00,70,25.32,Rain,1
4487936," December 19, 2021",16:00:00,Sunday,December,BROOKLYN,11204,40.625435,-73.99135,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,16 AVENUE,38.97,10000.00,60,20.71,Clear,1
4488158," December 19, 2021",20:00:00,Sunday,December,MANHATTAN,10032,40.833096,-73.94066,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,SAINT NICHOLAS AVENUE,37.9,10000.00,54,20.71,Clear,0
4488289," December 20, 2021",11:00:00,Monday,December,BROOKLYN,11215,40.66855,-73.990234,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,E-Bike,4 AVENUE,26.78,10000.00,64,11.5,Clear,1
4488869," December 20, 2021",12:00:00,Monday,December,BROOKLYN,11214,40.60309,-73.99262,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,84 STREET,27.3,10000.00,64,10.36,Clear,1
4489380," December 20, 2021",14:00:00,Monday,December,MANHATTAN,10016,40.747295,-73.97405,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,2 AVENUE,27.73,10000.00,59,8.05,Clear,0
4488255," December 20, 2021",15:00:00,Monday,December,MANHATTAN,10022,40.759983,-73.964806,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,EAST 58 STREET,29.48,10000.00,56,6.91,Clear,0
4488867," December 20, 2021",17:00:00,Monday,December,BROOKLYN,11214,40.601948,-73.99382,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,bike,Sedan,BAY PARKWAY,34.66,10000.00,50,4.61,Clear,1
4493143," December 20, 2021",20:00:00,Monday,December,BROOKLYN,11219,40.636147,-73.99097,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,E-Bike,13 AVENUE,37.18,10000.00,45,10.36,Clear,1
4488489," December 21, 2021",8:00:00,Tuesday,December,BRONX,10475,40.86877,-73.83174,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Other Vehicular,sedan,Bike,BARTOW AVENUE,33.33,10000.00,67,8.05,Clear,0
4489589," December 21, 2021",14:00:00,Tuesday,December,BROOKLYN,11223,40.600735,-73.98218,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,AVENUE S,33.53,10000.00,62,8.99,Clear,1
4488502," December 21, 2021",15:00:00,Tuesday,December,MANHATTAN,10022,40.760365,-73.97377,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,bike,Bus,EAST 54 STREET,36,10000.00,60,5.75,Clear,0
4489506," December 21, 2021",17:00:00,Tuesday,December,BROOKLYN,11230,40.623722,-73.97463,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Station Wagon/Sport Utility Vehicle,EAST 2 STREET,40.12,10000.00,55,4.61,Clear,0
4488994," December 22, 2021",19:00:00,Wednesday,December,BRONX,10453,40.85447,-73.91008,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,WEST BURNSIDE AVENUE,47.3,10000.00,49,27,Clear,0
4489554," December 22, 2021",20:00:00,Wednesday,December,BROOKLYN,11226,40.64507,-73.95803,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,FLATBUSH AVENUE,45.63,10000.00,46,25.99,Clear,1
4490427," December 22, 2021",22:00:00,Wednesday,December,MANHATTAN,10029,40.788685,-73.94386,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,E-Bike,EAST 103 STREET,41.81,10000.00,51,23.02,Clouds,0
4492070," December 23, 2021",0:00:00,Thursday,December,MANHATTAN,10031,40.82269,-73.94947,1,0,0,0,1,0,0,0,Driver Inexperience,Traffic Control Disregarded,station wagon/sport utility vehicle,E-Bike,WEST 141 STREET,37.04,10000.00,44,26.46,Clear,0
4489114," December 23, 2021",7:00:00,Thursday,December,BROOKLYN,11218,40.638523,-73.97319,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,OCEAN PARKWAY,33.98,10000.00,51,23.02,Clouds,0
4489095," December 23, 2021",9:00:00,Thursday,December,MANHATTAN,10065,40.764362,-73.96162,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,EAST 65 STREET,32.7,10000.00,52,16.11,Clear,0
4489342," December 23, 2021",13:00:00,Thursday,December,MANHATTAN,10016,40.745728,-73.97813,1,0,0,0,1,0,0,0,Other Vehicular,Turning Improperly,bike,Station Wagon/Sport Utility Vehicle,EAST 34 STREET,31.66,10000.00,53,11.01,Clouds,1
4502655," December 23, 2021",13:00:00,Thursday,December,BROOKLYN,11233,40.676937,-73.92183,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,sedan,Bike,ATLANTIC AVENUE,31.66,10000.00,53,11.01,Clouds,1
4489818," December 23, 2021",14:00:00,Thursday,December,BRONX,10457,40.850307,-73.88644,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,sedan,E-Bike,EAST 182 STREET,32.67,10000.00,50,15.99,Clouds,0
4490663," December 23, 2021",15:00:00,Thursday,December,MANHATTAN,10029,40.790894,-73.945175,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Bike,EAST 105 STREET,33.78,10000.00,51,16.11,Clouds,0
4489568," December 23, 2021",19:00:00,Thursday,December,BROOKLYN,11210,40.636448,-73.94513,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,NEW YORK AVENUE,36.3,10000.00,46,14.97,Clear,1
4489814," December 24, 2021",2:00:00,Friday,December,MANHATTAN,10065,40.763363,-73.95925,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,EAST 65 STREET,34.05,10000.00,50,5.75,Snow,0
