,COLLISION_ID,DATES,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET,BIKE_LANE,DAY_OF_WEEK,MONTH
114,4279301," January 23, 2020",23:00:00,BROOKLYN,11218,40.639088,-73.98073,2,0,0,0,2,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,Bike,15 AVENUE,1,Thursday,January
115,4278237," January 24, 2020",6:00:00,BROOKLYN,11215,40.662804,-73.98834,2,0,0,0,1,0,1,0,Unspecified,Unspecified,sedan,Bike,PROSPECT AVENUE,1,Friday,January
116,4278250," January 24, 2020",10:00:00,BROOKLYN,11232,40.65935,-73.99918,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,E-Scooter,27 STREET,1,Friday,January
117,4278310," January 24, 2020",11:00:00,BRONX,10456,40.837864,-73.9114,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,MORRIS AVENUE,0,Friday,January
118,4278232," January 24, 2020",12:00:00,BROOKLYN,11220,40.64927,-74.009674,2,0,0,0,2,0,0,0,Unspecified,Unspecified,sedan,E-Scooter,4 AVENUE,1,Friday,January
119,4278370," January 24, 2020",14:00:00,BRONX,10455,40.815697,-73.91678,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,BERGEN AVENUE,0,Friday,January
120,4278686," January 24, 2020",14:00:00,BROOKLYN,11214,40.602905,-74.00003,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,20 AVENUE,1,Friday,January
121,4279235," January 24, 2020",18:00:00,QUEENS,11355,40.75714,-73.8271,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,SANFORD AVENUE,0,Friday,January
122,4282486," January 24, 2020",21:00:00,BROOKLYN,11219,40.641815,-73.99582,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Scooter,44 STREET,1,Friday,January
123,4279057," January 25, 2020",14:00:00,BROOKLYN,11217,40.68532,-73.98071,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unsafe Speed,station wagon/sport utility vehicle,Bike,ATLANTIC AVENUE,1,Saturday,January
124,4279059," January 25, 2020",21:00:00,BROOKLYN,11230,40.625175,-73.9614,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,AVENUE J,0,Saturday,January
125,4280505," January 26, 2020",3:00:00,QUEENS,11435,40.69615,-73.8091,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,E-Bike,97 AVENUE,0,Sunday,January
126,4278830," January 26, 2020",4:00:00,BROOKLYN,11226,40.65217,-73.96141,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,CATON AVENUE,0,Sunday,January
127,4279433," January 26, 2020",13:00:00,BRONX,10453,40.8518,-73.909225,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,JEROME AVENUE,0,Sunday,January
128,4280140," January 26, 2020",14:00:00,BROOKLYN,11238,40.686745,-73.96553,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,WASHINGTON AVENUE,0,Sunday,January
129,4282248," January 27, 2020",8:00:00,BROOKLYN,11201,40.69496,-73.98717,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,box truck,Bike,JAY STREET,1,Monday,January
130,4280007," January 27, 2020",10:00:00,MANHATTAN,10010,40.74088,-73.990074,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,5 AVENUE,1,Monday,January
131,4279820," January 27, 2020",15:00:00,MANHATTAN,10011,40.73986,-73.995026,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,taxi,Bike,WEST 18 STREET,1,Monday,January
132,4280460," January 27, 2020",19:00:00,BROOKLYN,11226,40.639305,-73.95898,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,OCEAN AVENUE,0,Monday,January
133,4279889," January 27, 2020",21:00:00,BROOKLYN,11221,40.694305,-73.91852,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,E-Scooter,CENTRAL AVENUE,0,Monday,January
134,4282003," January 28, 2020",6:00:00,BROOKLYN,11214,40.60521,-73.997635,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,station wagon/sport utility vehicle,Bike,20 AVENUE,1,Tuesday,January
135,4280193," January 28, 2020",7:00:00,BROOKLYN,11220,40.645348,-74.01375,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,4 AVENUE,1,Tuesday,January
136,4280638," January 28, 2020",10:00:00,QUEENS,11373,40.7452,-73.88426,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,KETCHAM STREET,0,Tuesday,January
137,4280374," January 28, 2020",17:00:00,QUEENS,11102,40.770256,-73.91586,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,sedan,Bike,33 STREET,0,Tuesday,January
138,4280305," January 28, 2020",19:00:00,BROOKLYN,11223,40.59064,-73.97514,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,86 STREET,0,Tuesday,January
139,4281024," January 29, 2020",9:00:00,BROOKLYN,11218,40.64456,-73.98836,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FORT HAMILTON PARKWAY,1,Wednesday,January
140,4280656," January 29, 2020",13:00:00,MANHATTAN,10035,40.729877,-73.98966,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Cell Phone (hand-Held),station wagon/sport utility vehicle,Bike,3 AVENUE,0,Wednesday,January
141,4281338," January 29, 2020",17:00:00,MANHATTAN,10016,40.742023,-73.98292,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,taxi,Bike,EAST 27 STREET,1,Wednesday,January
142,4280733," January 29, 2020",17:00:00,BROOKLYN,11225,40.65745,-73.956566,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,station wagon/sport utility vehicle,Bike,BEDFORD AVENUE,0,Wednesday,January
143,4281050," January 29, 2020",21:00:00,BRONX,10461,40.84318,-73.84702,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Scooter,EAST TREMONT AVENUE,0,Wednesday,January
144,4280813," January 30, 2020",0:00:00,BROOKLYN,11221,40.6981,-73.92517,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,station wagon/sport utility vehicle,Bike,MYRTLE AVENUE,0,Thursday,January
145,4282856," January 30, 2020",7:00:00,BROOKLYN,11232,40.66919,-73.99682,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,pick-up truck,Bike,HAMILTON AVENUE,1,Thursday,January
146,4280884," January 30, 2020",9:00:00,QUEENS,11355,40.75413,-73.809555,2,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Unspecified,pick-up truck,Bike,46 AVENUE,0,Thursday,January
147,4282901," January 30, 2020",16:00:00,MANHATTAN,10009,40.73002,-73.98355,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Sedan,EAST 12 STREET,1,Thursday,January
148,4282774," January 31, 2020",13:00:00,MANHATTAN,10018,40.757065,-74.00106,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,11 AVENUE,1,Friday,January
149,4282479," January 31, 2020",13:00:00,BROOKLYN,11230,40.61701,-73.969124,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,E-Scooter,OCEAN PARKWAY,1,Friday,January
150,4282312," January 31, 2020",16:00:00,BROOKLYN,11226,40.644817,-73.954,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,e-bike,Station Wagon/Sport Utility Vehicle,BEVERLEY ROAD,1,Friday,January
151,4282586," January 31, 2020",17:00:00,MANHATTAN,10022,40.762913,-73.96981,1,0,0,0,1,0,0,0,Unspecified,Unspecified,armored truck,Bike,PARK AVENUE,0,Friday,January
152,4285014," January 31, 2020",17:00:00,BROOKLYN,11221,40.692287,-73.93691,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,LEWIS AVENUE,1,Friday,January
153,4283596," January 31, 2020",22:00:00,BROOKLYN,11223,40.60594,-73.97929,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,pick-up truck,E-Bike,WEST 6 STREET,1,Friday,January
154,4282518," February 1, 2020",5:00:00,QUEENS,11101,40.734543,-73.93744,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,Bike,GREENPOINT AVENUE,0,Saturday,February
155,4282626," February 1, 2020",21:00:00,MANHATTAN,10035,40.80098,-73.93178,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,1 AVENUE,0,Saturday,February
156,4282585," February 1, 2020",23:00:00,MANHATTAN,10011,40.735313,-73.994125,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,sedan,E-Bike,WEST 13 STREET,1,Saturday,February
157,4282219," February 1, 2020",23:00:00,QUEENS,11373,40.731968,-73.88478,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,GRAND AVENUE,0,Saturday,February
158,4285008," February 2, 2020",2:00:00,BRONX,10452,40.836624,-73.92612,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,E-Bike,WEST 167 STREET,0,Sunday,February
159,4282365," February 2, 2020",16:00:00,QUEENS,11374,40.73091,-73.86084,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,63 ROAD,0,Sunday,February
160,4282332," February 2, 2020",17:00:00,BROOKLYN,11220,40.645245,-74.003006,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,sedan,E-Scooter,45 STREET,1,Sunday,February
161,4282582," February 2, 2020",17:00:00,MANHATTAN,10014,40.735126,-74.00158,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,Bike,WAVERLY PLACE,0,Sunday,February
162,4282354," February 2, 2020",17:00:00,BROOKLYN,11206,40.695614,-73.94056,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,van,Bike,VERNON AVENUE,0,Sunday,February
163,4282438," February 2, 2020",21:00:00,BRONX,10456,40.824783,-73.9084,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,3 AVENUE,0,Sunday,February
164,4283114," February 3, 2020",13:00:00,BROOKLYN,11210,40.633427,-73.95298,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,station wagon/sport utility vehicle,Bike,GLENWOOD ROAD,1,Monday,February
165,4282943," February 3, 2020",14:00:00,BROOKLYN,11204,40.612564,-73.98998,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,72 STREET,0,Monday,February
166,4283009," February 3, 2020",16:00:00,BROOKLYN,11233,40.67101,-73.92239,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,RALPH AVENUE,1,Monday,February
167,4285426," February 3, 2020",16:00:00,MANHATTAN,10005,40.725937,-74.01103,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,pick-up truck,Bike,WEST STREET,1,Monday,February
168,4284547," February 3, 2020",18:00:00,MANHATTAN,10032,40.832764,-73.94583,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,WEST 155 STREET,0,Monday,February
169,4283697," February 3, 2020",19:00:00,BROOKLYN,11228,40.61972,-73.99882,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Station Wagon/Sport Utility Vehicle,70 STREET,1,Monday,February
170,4283888," February 4, 2020",7:00:00,MANHATTAN,10030,40.81207,-73.93603,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,E-Bike,EAST 135 STREET,0,Tuesday,February
171,4283480," February 4, 2020",12:00:00,BROOKLYN,11228,40.621464,-74.006226,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-scooter,Sedan,13 AVENUE,1,Tuesday,February
172,4283988," February 4, 2020",16:00:00,QUEENS,11208,40.681915,-73.866035,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Scooter,ELDERTS LANE,0,Tuesday,February
173,4283736," February 4, 2020",18:00:00,BRONX,10456,40.827274,-73.904915,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,BOSTON ROAD,0,Tuesday,February
174,4283680," February 4, 2020",19:00:00,BROOKLYN,11220,40.637196,-74.00779,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,E-Bike,57 STREET,1,Tuesday,February
175,4284730," February 5, 2020",8:00:00,BROOKLYN,11230,40.617275,-73.96667,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,EAST 8 STREET,0,Wednesday,February
176,4284737," February 5, 2020",19:00:00,BROOKLYN,11232,40.644825,-73.99628,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,9 AVENUE,1,Wednesday,February
177,4284135," February 5, 2020",21:00:00,BROOKLYN,11220,40.642864,-74.01266,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,5 AVENUE,1,Wednesday,February
178,4289356," February 5, 2020",22:00:00,BROOKLYN,11225,40.67066,-73.957985,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,FRANKLIN AVENUE,0,Wednesday,February
179,4284386," February 5, 2020",23:00:00,QUEENS,11101,40.76943,-73.91025,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,bike,Sedan,ASTORIA BOULEVARD,0,Wednesday,February
180,4284544," February 6, 2020",9:00:00,BRONX,10451,40.820053,-73.92666,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,GRAND CONCOURSE,0,Thursday,February
181,4284796," February 6, 2020",12:00:00,MANHATTAN,10007,40.710888,-74.00907,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FULTON STREET,1,Thursday,February
182,4284648," February 6, 2020",15:00:00,BRONX,10455,40.819542,-73.91353,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,3 AVENUE,0,Thursday,February
183,4292765," February 6, 2020",17:00:00,BRONX,10472,40.830303,-73.8718,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,sedan,Bike,FTELEY AVENUE,0,Thursday,February
184,4284849," February 6, 2020",19:00:00,MANHATTAN,10011,40.741055,-73.99786,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,taxi,Bike,7 AVENUE,1,Thursday,February
185,4284844," February 6, 2020",20:00:00,MANHATTAN,10023,40.76889,-73.9821,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,BROADWAY,1,Thursday,February
186,4284934," February 6, 2020",23:00:00,MANHATTAN,10012,40.725082,-73.99534,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,taxi,Bike,EAST HOUSTON STREET,1,Thursday,February
187,4291520," February 6, 2020",23:00:00,MANHATTAN,10129,40.78393,-73.94423,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,EAST 97 STREET,0,Thursday,February
188,4285296," February 7, 2020",11:00:00,BROOKLYN,11201,40.689728,-73.99017,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,E-Scooter,STATE STREET,1,Friday,February
189,4284953," February 7, 2020",13:00:00,BROOKLYN,11223,40.609776,-73.9643,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bus,Bike,AVENUE P,1,Friday,February
190,4285493," February 7, 2020",14:00:00,QUEENS,11102,40.773964,-73.9228,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,station wagon/sport utility vehicle,Bike,23 STREET,0,Friday,February
191,4285984," February 7, 2020",21:00:00,BRONX,10451,40.820858,-73.912575,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,convertible,E-Bike,EAST 157 STREET,0,Friday,February
192,4285513," February 7, 2020",21:00:00,BROOKLYN,11226,40.653576,-73.95946,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,LENOX ROAD,1,Friday,February
193,4285344," February 8, 2020",17:00:00,BRONX,10467,40.880257,-73.876785,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,taxi,Bike,EAST GUN HILL ROAD,0,Saturday,February
194,4285782," February 8, 2020",23:00:00,MANHATTAN,10016,40.74073,-73.981766,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,EAST 26 STREET,1,Saturday,February
195,4285998," February 9, 2020",0:00:00,BROOKLYN,11219,40.641247,-73.99337,1,0,0,0,1,0,0,0,Unspecified,Unspecified,taxi,Bike,FORT HAMILTON PARKWAY,1,Sunday,February
196,4285949," February 9, 2020",14:00:00,BROOKLYN,11215,40.672794,-73.98329,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,e-bike,Station Wagon/Sport Utility Vehicle,5 AVENUE,1,Sunday,February
197,4288082," February 9, 2020",14:00:00,MANHATTAN,10029,40.79507,-73.93919,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,E-Bike,EAST 113 STREET,0,Sunday,February
198,4285691," February 9, 2020",14:00:00,QUEENS,11372,40.753242,-73.889694,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,34 AVENUE,0,Sunday,February
199,4285685," February 9, 2020",15:00:00,BROOKLYN,11206,40.70665,-73.95042,1,0,0,0,1,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,sedan,Bike,UNION AVENUE,0,Sunday,February
200,4285837," February 9, 2020",16:00:00,BROOKLYN,11225,40.66065,-73.953545,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,ROGERS AVENUE,0,Sunday,February
201,4285783," February 9, 2020",19:00:00,MANHATTAN,10003,40.724583,-73.98751,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,1 AVENUE,1,Sunday,February
202,4286424," February 9, 2020",20:00:00,BRONX,10468,40.870388,-73.90153,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,WEBB AVENUE,0,Sunday,February
203,4286141," February 9, 2020",21:00:00,MANHATTAN,10065,40.761856,-73.96343,1,0,0,0,1,0,0,0,Unspecified,Unspecified,taxi,Bike,2 AVENUE,0,Sunday,February
204,4293173," February 10, 2020",12:00:00,MANHATTAN,10036,40.760822,-73.99832,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,taxi,Bike,11 AVENUE,1,Monday,February
205,4286572," February 10, 2020",17:00:00,QUEENS,11355,40.75806,-73.81402,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,bike,Station Wagon/Sport Utility Vehicle,149 STREET,0,Monday,February
206,4316426," February 10, 2020",23:00:00,BROOKLYN,11208,40.678394,-73.94692,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Alcohol Involvement,station wagon/sport utility vehicle,Bike,NEW YORK AVENUE,1,Monday,February
207,4287198," February 11, 2020",17:00:00,MANHATTAN,10027,40.813385,-73.94511,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,7 AVENUE,0,Tuesday,February
208,4287055," February 11, 2020",17:00:00,BROOKLYN,11213,40.66777,-73.94514,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,PRESIDENT STREET,0,Tuesday,February
209,4287170," February 11, 2020",19:00:00,MANHATTAN,10021,40.767803,-73.95601,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Sedan,EAST 72 STREET,0,Tuesday,February
210,4287121," February 11, 2020",20:00:00,MANHATTAN,10119,40.749706,-73.99157,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,7 AVENUE,0,Tuesday,February
211,4287424," February 11, 2020",21:00:00,MANHATTAN,10026,40.804417,-73.955376,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,WEST 116 STREET,0,Tuesday,February
212,4287716," February 12, 2020",17:00:00,BRONX,10453,40.857418,-73.899956,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-bike,Station Wagon/Sport Utility Vehicle,GRAND CONCOURSE,0,Wednesday,February
213,4288326," February 12, 2020",20:00:00,MANHATTAN,10001,40.752052,-74.000984,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,WEST 30 STREET,1,Wednesday,February
214,4289603," February 13, 2020",0:00:00,BROOKLYN,11221,40.68836,-73.91615,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,taxi,E-Bike,JEFFERSON AVENUE,0,Thursday,February
215,4287880," February 13, 2020",4:00:00,QUEENS,11375,40.71047,-73.85092,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Traffic Control Disregarded,station wagon/sport utility vehicle,Bike,71 AVENUE,0,Thursday,February
216,4287892," February 13, 2020",12:00:00,BROOKLYN,11229,40.60327,-73.959145,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Scooter,AVENUE S,1,Thursday,February
217,4288162," February 13, 2020",14:00:00,MANHATTAN,10037,40.810856,-73.939026,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,WEST 132 STREET,0,Thursday,February
218,4288224," February 13, 2020",15:00:00,QUEENS,11361,40.770676,-73.77182,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,34 AVENUE,0,Thursday,February
219,4288058," February 13, 2020",20:00:00,BROOKLYN,11204,40.62806,-74.02029,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,6 AVENUE,1,Thursday,February
220,4288158," February 13, 2020",21:00:00,BRONX,10468,40.859303,-73.89884,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Bike,GRAND CONCOURSE,0,Thursday,February
221,4289077," February 14, 2020",1:00:00,QUEENS,11415,40.71445,-73.9306,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,bike,Sedan,GRAND STREET,0,Friday,February
222,4288388," February 14, 2020",1:00:00,BROOKLYN,11221,40.69584,-73.92959,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,BUSHWICK AVENUE,0,Friday,February
223,4288440," February 14, 2020",12:00:00,MANHATTAN,10010,40.740185,-73.986374,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,EAST 23 STREET,1,Friday,February
224,4288790," February 14, 2020",12:00:00,MANHATTAN,10022,40.758537,-73.97721,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,5 AVENUE,1,Friday,February
225,4288986," February 14, 2020",22:00:00,BROOKLYN,11211,40.710907,-73.95165,3,0,0,0,3,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Station Wagon/Sport Utility Vehicle,BORINQUEN PLACE,0,Friday,February
226,4289482," February 15, 2020",2:00:00,BROOKLYN,11206,40.701862,-73.94383,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Bike,WHIPPLE STREET,0,Saturday,February
227,4290171," February 15, 2020",10:00:00,BROOKLYN,11219,40.630173,-74.000755,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,12 AVENUE,1,Saturday,February
228,4289113," February 15, 2020",17:00:00,MANHATTAN,10003,40.733524,-73.989876,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,E-Bike,4 AVENUE,0,Saturday,February
229,4289041," February 15, 2020",22:00:00,MANHATTAN,10019,40.761036,-73.98702,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,WEST 48 STREET,1,Saturday,February
230,4289979," February 16, 2020",14:00:00,QUEENS,11367,40.729443,-73.82551,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,140 STREET,0,Sunday,February
231,4289433," February 16, 2020",16:00:00,QUEENS,11375,40.712654,-73.84953,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,71 AVENUE,0,Sunday,February
232,4289348," February 16, 2020",19:00:00,BROOKLYN,11228,40.616314,-74.00083,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,16 AVENUE,1,Sunday,February
233,4289600," February 16, 2020",19:00:00,BROOKLYN,11221,40.687935,-73.9154,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,sedan,E-Bike,HANCOCK STREET,1,Sunday,February
234,4291524," February 17, 2020",12:00:00,MANHATTAN,10013,40.722584,-74.00636,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,CANAL STREET,1,Monday,February
235,4290219," February 17, 2020",16:00:00,BROOKLYN,11208,40.664413,-73.88727,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,HENDRIX STREET,0,Monday,February
236,4290076," February 17, 2020",16:00:00,QUEENS,11420,40.676815,-73.82338,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,ROCKAWAY BOULEVARD,1,Monday,February
