,COLLISION_ID,index,DATES,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET,Unnamed: 0,TEMP,VISIBILITY,HUMIDITY,WIND_SPEED,WEATHER_MAIN,HOUR
3887,4397936,7648,2021-03-11,06:00:00,MANHATTAN,10029,40.79507,-73.93919,"(40.79507, -73.93919)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,2 AVENUE,11095,47.66,10000.0,86,5.82,Clouds,6
3888,4398037,7253,2021-03-11,07:00:00,MANHATTAN,10022,40.75898,-73.96244,"(40.75898, -73.96244)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,1 AVENUE,11096,46.8,10000.0,87,7.0,Mist,7
3889,4398046,7384,2021-03-11,09:00:00,QUEENS,11361,40.766705,-73.78274,"(40.766705, -73.78274)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,Pick-up Truck,Bike,233 STREET,11098,45.28,2414.0,89,5.99,Mist,9
3890,4398047,7524,2021-03-11,12:00:00,QUEENS,11102,40.76573,-73.926445,"(40.76573, -73.926445)",1.0,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,Sedan,Bike,31 AVENUE,11101,43.72,6437.0,92,4.7,Mist,12
3891,4398109,7737,2021-03-11,16:00:00,QUEENS,11361,40.76095,-73.76478,"(40.76095, -73.76478)",1.0,0,0,0,1,0,0,0,Turning Improperly,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle,E-Bike,NORTHERN BOULEVARD,11105,58.05,10000.0,50,13.87,Clear,16
3892,4398103,7602,2021-03-11,17:00:00,MANHATTAN,10025,40.799957,-73.96053,"(40.799957, -73.96053)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,WEST 108 STREET,11106,62.89,10000.0,40,9.22,Clear,17
3893,4398097,7500,2021-03-11,17:00:00,MANHATTAN,10025,40.793377,-73.97086,"(40.793377, -73.97086)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,WEST 95 STREET,11106,62.89,10000.0,40,9.22,Clear,17
3894,4398425,7280,2021-03-11,18:00:00,BRONX,10462,40.857903,-73.86468,"(40.857903, -73.86468)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Moped,PELHAM PARKWAY NORTH,11107,66.07,10000.0,35,11.5,Clear,18
3895,4399126,7327,2021-03-11,18:00:00,BROOKLYN,11233,40.67058,-73.93096,"(40.67058, -73.93096)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,E-Scooter,Sedan,UTICA AVENUE,11107,66.07,10000.0,35,11.5,Clear,18
3896,4398345,14080,2021-03-11,18:00:00,MANHATTAN,10027,40.80521,-73.94736,"(40.80521, -73.94736)",2.0,0,0,0,2,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,E-Scooter,Sedan,LENOX AVENUE,11107,66.07,10000.0,35,11.5,Clear,18
3897,4398311,7452,2021-03-11,18:00:00,QUEENS,11368,40.749966,-73.861755,"(40.749966, -73.861755)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,ROOSEVELT AVENUE,11107,66.07,10000.0,35,11.5,Clear,18
3898,4398488,7375,2021-03-11,18:00:00,QUEENS,11378,40.72108,-73.90835,"(40.72108, -73.90835)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,E-Scooter,Station Wagon/Sport Utility Vehicle,59 STREET,11107,66.07,10000.0,35,11.5,Clear,18
3899,4404561,7480,2021-03-11,18:00:00,QUEENS,11369,40.76318,-73.876335,"(40.76318, -73.876335)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,E-Scooter,Sedan,ASTORIA BOULEVARD,11107,66.07,10000.0,35,11.5,Clear,18
3900,4398713,7382,2021-03-11,20:00:00,MANHATTAN,10009,40.72605,-73.98354,"(40.72605, -73.98354)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Bike,Sedan,AVENUE A,11109,67.68,10000.0,35,13.87,Clear,20
3901,4398898,7539,2021-03-12,12:00:00,BROOKLYN,11230,40.625973,-73.97624,"(40.625973, -73.97624)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,AVENUE I,11125,57.83,10000.0,60,16.11,Clouds,12
3902,4398571,7338,2021-03-12,14:00:00,QUEENS,11106,40.756958,-73.93056,"(40.756958, -73.93056)",1.0,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Sedan,Bike,30 STREET,11127,57.13,10000.0,41,18.41,Clouds,14
3903,4403409,2299,2021-03-12,15:00:00,BROOKLYN,11213,40.677917,-73.93861,"(40.677917, -73.93861)",1.0,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Sedan,E-Bike,ATLANTIC AVENUE,11128,59.92,10000.0,38,20.8,Clouds,15
3904,4399659,7438,2021-03-12,16:00:00,STATEN ISLAND,10305,40.587635,-74.091125,"(40.587635, -74.091125)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle,Bike,HYLAN BOULEVARD,11129,61.77,10000.0,31,12.75,Clear,16
3905,4399587,7611,2021-03-12,18:00:00,MANHATTAN,10034,40.8651,-73.92189,"(40.8651, -73.92189)",3.0,0,0,0,1,0,2,0,Alcohol Involvement,Unspecified,Moped,Station Wagon/Sport Utility Vehicle,SHERMAN AVENUE,11131,65.25,10000.0,22,12.75,Clear,18
3906,4398420,7525,2021-03-12,19:00:00,QUEENS,11374,40.72963,-73.85558,"(40.72963, -73.85558)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Scooter,99 STREET,11132,68.32,10000.0,18,16.11,Clear,19
3907,4398996,7418,2021-03-12,21:00:00,BROOKLYN,11206,40.708904,-73.93457,"(40.708904, -73.93457)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Bike,Sedan,MESEROLE STREET,11134,66.51,10000.0,17,24.16,Clear,21
3908,4400160,7393,2021-03-13,17:00:00,QUEENS,11385,40.70086,-73.882454,"(40.70086, -73.882454)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,COOPER AVENUE,11154,43.81,10000.0,25,11.5,Clear,17
3909,4399145,7465,2021-03-15,05:00:00,MANHATTAN,10031,40.82269,-73.94947,"(40.82269, -73.94947)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,WEST 141 STREET,11190,32.29,10000.0,43,31.09,Clouds,5
3910,4399179,7605,2021-03-15,07:00:00,MANHATTAN,10036,40.755516,-73.98363,"(40.755516, -73.98363)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,Station Wagon/Sport Utility Vehicle,E-Bike,WEST 43 STREET,11192,30.0,10000.0,39,31.09,Clear,7
3911,4399116,7315,2021-03-15,12:00:00,MANHATTAN,10016,40.749485,-73.97539,"(40.749485, -73.97539)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Bike,Taxi,EAST 40 STREET,11197,25.61,10000.0,37,21.92,Clear,12
3912,4399459,7521,2021-03-15,15:00:00,BRONX,10468,40.869656,-73.898926,"(40.869656, -73.898926)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,RESERVOIR AVENUE,11200,30.02,10000.0,26,23.04,Clear,15
3913,4401049,14008,2021-03-15,16:00:00,BROOKLYN,11211,40.715702,-73.95579,"(40.715702, -73.95579)",2.0,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,ROEBLING STREET,11201,32.07,10000.0,22,19.69,Clear,16
3914,4399166,7658,2021-03-15,17:00:00,BROOKLYN,11204,40.61403,-73.98488,"(40.61403, -73.98488)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,E-Scooter,Bus,67 STREET,11202,34.27,10000.0,19,19.69,Clear,17
3915,4399435,7496,2021-03-15,17:00:00,QUEENS,11370,40.756794,-73.894135,"(40.756794, -73.894135)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,73 STREET,11202,34.27,10000.0,19,19.69,Clear,17
3916,4401313,7344,2021-03-15,18:00:00,BROOKLYN,11223,40.60784,-73.961975,"(40.60784, -73.961975)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Bike,CONEY ISLAND AVENUE,11203,36.5,10000.0,18,17.27,Clear,18
3917,4399191,7314,2021-03-15,21:00:00,BROOKLYN,11220,40.637466,-74.02829,"(40.637466, -74.02829)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,E-Bike,68 STREET,11206,38.71,10000.0,16,17.27,Clear,21
3918,4400184,7439,2021-03-16,05:00:00,BROOKLYN,11213,40.67672,-73.94708,"(40.67672, -73.94708)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,DEAN STREET,11214,32.76,10000.0,29,8.05,Clear,5
3919,4400294,7390,2021-03-16,09:00:00,BROOKLYN,11238,40.68544,-73.97228,"(40.68544, -73.97228)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,FULTON STREET,11218,31.3,10000.0,31,11.5,Clear,9
3920,4399398,7550,2021-03-16,11:00:00,QUEENS,11104,40.74359,-73.92242,"(40.74359, -73.92242)",1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,42 STREET,11220,29.84,10000.0,37,11.5,Clear,11
3921,4400332,7429,2021-03-16,15:00:00,QUEENS,11101,40.75205,-73.92792,"(40.75205, -73.92792)",1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,36 STREET,11224,33.21,10000.0,34,10.29,Clouds,15
3922,4400235,7752,2021-03-16,17:00:00,BROOKLYN,11219,40.63746,-73.99465,"(40.63746, -73.99465)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,NEW UTRECHT AVENUE,11226,33.55,10000.0,43,10.29,Snow,17
3923,4399516,7720,2021-03-16,17:00:00,BRONX,10453,40.861862,-73.91282,"(40.861862, -73.91282)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,WEST FORDHAM ROAD,11226,33.55,10000.0,43,10.29,Snow,17
3924,4399523,7537,2021-03-16,17:00:00,MANHATTAN,10017,40.754097,-73.97834,"(40.754097, -73.97834)",1.0,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Pick-up Truck,Bike,MADISON AVENUE,11226,33.55,10000.0,43,10.29,Snow,17
3925,4399525,7278,2021-03-16,19:00:00,BRONX,10459,40.832344,-73.89269,"(40.832344, -73.89269)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,INTERVALE AVENUE,11228,35.04,10000.0,50,13.87,Clouds,19
3926,4399538,7576,2021-03-16,21:00:00,MANHATTAN,10007,40.71543,-74.00755,"(40.71543, -74.00755)",1.0,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,READE STREET,11230,36.41,10000.0,56,9.17,Snow,21
3927,4400716,7487,2021-03-16,23:00:00,MANHATTAN,10011,40.744034,-74.00313,"(40.744034, -74.00313)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Fire Truck,Bike,WEST 19 STREET,11232,36.61,10000.0,62,11.41,Rain,23
3928,4399793,14089,2021-03-17,13:00:00,BROOKLYN,11210,40.634026,-73.95023,"(40.634026, -73.95023)",2.0,0,0,0,2,0,0,0,View Obstructed/Limited,View Obstructed/Limited,Sedan,E-Bike,GLENWOOD ROAD,11246,37.24,10000.0,75,9.22,Clouds,13
3929,4399939,7350,2021-03-17,16:00:00,QUEENS,11354,40.75855,-73.82964,"(40.75855, -73.82964)",1.0,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MAIN STREET,11249,42.01,10000.0,75,4.7,Clouds,16
3930,4399680,7566,2021-03-17,17:00:00,BRONX,10472,40.82472,-73.87147,"(40.82472, -73.87147)",1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Sedan,E-Scooter,BRUCKNER BOULEVARD,11250,44.4,10000.0,69,5.82,Clouds,17
3931,4400718,7673,2021-03-17,21:00:00,MANHATTAN,10001,40.749638,-73.99905,"(40.749638, -73.99905)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,9 AVENUE,11254,45.32,10000.0,67,9.22,Clouds,21
3932,4399771,7593,2021-03-17,22:00:00,BRONX,10467,40.881504,-73.879364,"(40.881504, -73.879364)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,EAST GUN HILL ROAD,11255,45.27,10000.0,72,6.93,Clouds,22
3933,4399783,7542,2021-03-18,05:00:00,MANHATTAN,10019,40.761658,-73.986565,"(40.761658, -73.986565)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,E-Scooter,Bike,8 AVENUE,11262,43.45,10000.0,84,8.05,Clouds,5
3934,4400007,7267,2021-03-18,09:00:00,BRONX,10458,40.859875,-73.89323,"(40.859875, -73.89323)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Scooter,WEBSTER AVENUE,11266,44.89,10000.0,81,6.93,Clouds,9
3935,4402537,7730,2021-03-18,21:00:00,BROOKLYN,11204,40.62945,-73.979866,"(40.62945, -73.979866)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Pick-up Truck,Bike,47 STREET,11283,44.46,10000.0,93,13.87,Rain,21
3936,4400320,7459,2021-03-18,22:00:00,QUEENS,11355,0.0,0.0,"(0.0, 0.0)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BOWNE STREET,11284,43.93,10000.0,93,16.11,Rain,22
3937,4400115,7351,2021-03-18,22:00:00,BROOKLYN,11201,40.688614,-73.999435,"(40.688614, -73.999435)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,WARREN STREET,11284,43.93,10000.0,93,16.11,Rain,22
3938,4400801,7625,2021-03-18,23:00:00,MANHATTAN,10027,40.812725,-73.94931,"(40.812725, -73.94931)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,8 AVENUE,11285,43.92,8047.0,91,14.99,Rain,23
3939,4400769,7367,2021-03-19,01:00:00,MANHATTAN,10003,40.7326,-73.987686,"(40.7326, -73.987686)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,EAST 13 STREET,11288,45.0,10000.0,91,20.8,Rain,1
3940,4400118,7704,2021-03-19,09:00:00,BROOKLYN,11204,40.61913,-73.99019,"(40.61913, -73.99019)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,18 AVENUE,11296,36.41,10000.0,44,23.04,Rain,9
3941,4400770,7251,2021-03-19,11:00:00,MANHATTAN,10002,40.721474,-73.98383,"(40.721474, -73.98383)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Bike,EAST HOUSTON STREET,11298,34.11,10000.0,37,25.32,Clear,11
3942,4400668,7669,2021-03-19,13:00:00,BROOKLYN,11208,40.68319,-73.8663,"(40.68319, -73.8663)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,E-Scooter,ATLANTIC AVENUE,11300,33.1,10000.0,35,34.45,Clear,13
3943,4403231,7668,2021-03-19,16:00:00,BROOKLYN,11213,40.67312,-73.94463,"(40.67312, -73.94463)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,BROOKLYN AVENUE,11303,36.48,10000.0,32,28.86,Clear,16
3944,4401090,7478,2021-03-19,18:00:00,MANHATTAN,10026,0.0,0.0,"(0.0, 0.0)",1.0,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,E-Bike,Sedan,WEST 116 STREET,11305,39.94,10000.0,27,35.79,Clear,18
3945,4403006,7667,2021-03-19,20:00:00,BROOKLYN,11238,40.674416,-73.96695,"(40.674416, -73.96695)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,SAINT JOHNS PLACE,11307,42.8,10000.0,23,25.32,Clear,20
3946,4400469,7409,2021-03-20,00:00:00,MANHATTAN,10065,40.765614,-73.9607,"(40.765614, -73.9607)",1.0,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,2 AVENUE,11311,41.65,10000.0,29,16.11,Clear,0
3947,4403333,2298,2021-03-20,08:00:00,QUEENS,11416,40.68771,-73.845345,"(40.68771, -73.845345)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Taxi,E-Bike,97 STREET,11319,35.69,10000.0,42,10.36,Clear,8
3948,4400522,7332,2021-03-20,10:00:00,BROOKLYN,11220,40.634617,-74.02353,"(40.634617, -74.02353)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Bike,4 AVENUE,11321,34.79,10000.0,41,8.05,Clear,10
3949,4400305,7260,2021-03-20,11:00:00,BROOKLYN,11225,0.0,0.0,"(0.0, 0.0)",1.0,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Sedan,Bike,BROOKLYN AVENUE,11322,34.39,10000.0,42,6.93,Clear,11
3950,4400248,7297,2021-03-20,11:00:00,BROOKLYN,11204,40.61824,-73.98408,"(40.61824, -73.98408)",1.0,0,0,0,1,0,0,0,View Obstructed/Limited,Passing Too Closely,Station Wagon/Sport Utility Vehicle,Bike,20 AVENUE,11322,34.39,10000.0,42,6.93,Clear,11
3951,4401826,2294,2021-03-20,16:00:00,BROOKLYN,11236,40.629883,-73.895775,"(40.629883, -73.895775)",1.0,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,Sedan,E-Bike,EAST 89 STREET,11327,47.07,10000.0,33,5.99,Clear,16
3952,4401508,7702,2021-03-20,16:00:00,BROOKLYN,11223,40.603058,-73.98261,"(40.603058, -73.98261)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Bike,Sedan,HIGHLAWN AVENUE,11327,47.07,10000.0,33,5.99,Clear,16
3953,4400257,7396,2021-03-20,17:00:00,BROOKLYN,11201,40.68993,-73.98148,"(40.68993, -73.98148)",1.0,0,0,0,1,0,0,0,Passenger Distraction,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,Bike,FLATBUSH AVENUE EXTENSION,11328,49.26,10000.0,32,8.05,Clear,17
3954,4400768,7674,2021-03-20,20:00:00,MANHATTAN,10009,0.0,0.0,"(0.0, 0.0)",1.0,0,0,0,1,0,0,0,Following Too Closely,Following Too Closely,Sedan,Bike,1 AVENUE,11331,55.47,10000.0,25,8.05,Clear,20
3955,4400599,7679,2021-03-20,23:00:00,BROOKLYN,11206,40.71043,-73.948784,"(40.71043, -73.948784)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,LORIMER STREET,11334,52.3,10000.0,35,13.87,Clear,23
3956,4400687,7511,2021-03-21,00:00:00,BROOKLYN,11208,40.677498,-73.87149,"(40.677498, -73.87149)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,CONDUIT BOULEVARD,11335,49.37,10000.0,42,13.87,Clear,0
3957,4400653,7732,2021-03-21,11:00:00,BROOKLYN,11204,0.0,0.0,"(0.0, 0.0)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,BAY PARKWAY,11346,39.43,10000.0,65,4.7,Clear,11
3958,4400694,7268,2021-03-21,15:00:00,BROOKLYN,11226,0.0,0.0,"(0.0, 0.0)",1.0,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,Sedan,Bike,CHURCH AVENUE,11350,52.68,10000.0,30,8.05,Clear,15
3959,4400803,14083,2021-03-21,19:00:00,BRONX,10458,40.86235,-73.894066,"(40.86235, -73.894066)",2.0,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,E-Scooter,Station Wagon/Sport Utility Vehicle,EAST FORDHAM ROAD,11354,59.13,10000.0,23,5.99,Clear,19
3960,4400862,7310,2021-03-21,20:00:00,BROOKLYN,11212,40.6557,-73.91546,"(40.6557, -73.91546)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,CHURCH AVENUE,11355,59.54,10000.0,26,10.36,Clear,20
3961,4401456,7715,2021-03-21,21:00:00,QUEENS,11101,40.749897,-73.93782,"(40.749897, -73.93782)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,QUEENS PLAZA NORTH,11356,58.37,10000.0,26,10.36,Clear,21
3962,4401463,7556,2021-03-22,00:00:00,STATEN ISLAND,10307,40.50999,-74.243744,"(40.50999, -74.243744)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,AMBOY ROAD,11359,51.75,10000.0,35,13.87,Clear,0
3963,4402299,7670,2021-03-22,00:00:00,MANHATTAN,10040,40.855556,-73.92918,"(40.855556, -73.92918)",1.0,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,SAINT NICHOLAS AVENUE,11359,51.75,10000.0,35,13.87,Clear,0
3964,4402620,7339,2021-03-22,05:00:00,STATEN ISLAND,10302,40.630898,-74.13047,"(40.630898, -74.13047)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,JEWETT AVENUE,11364,45.1,10000.0,69,6.93,Clear,5
3965,4402422,7356,2021-03-22,08:00:00,BROOKLYN,11221,40.691948,-73.939835,"(40.691948, -73.939835)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Bike,Sedan,MARCUS GARVEY BOULEVARD,11367,42.78,10000.0,73,4.7,Clear,8
3966,4415076,610,2021-03-22,10:00:00,BROOKLYN,11204,40.626034,-73.98327,"(40.626034, -73.98327)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Van,E-Scooter,18 AVENUE,11369,41.85,10000.0,76,4.7,Clear,10
3967,4400847,7610,2021-03-22,10:00:00,MANHATTAN,10035,40.78294,-73.948044,"(40.78294, -73.948044)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle,Bike,2 AVENUE,11369,41.85,10000.0,76,4.7,Clear,10
3968,4401027,2289,2021-03-22,11:00:00,QUEENS,11368,0.0,0.0,"(0.0, 0.0)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,34 AVENUE,11370,41.5,10000.0,77,5.82,Clear,11
3969,4402376,7645,2021-03-22,12:00:00,QUEENS,11378,40.71736,-73.9064,"(40.71736, -73.9064)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,59 DRIVE,11371,42.62,10000.0,77,5.82,Clear,12
3970,4401055,7316,2021-03-22,16:00:00,BROOKLYN,11222,0.0,0.0,"(0.0, 0.0)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Keep Right,Station Wagon/Sport Utility Vehicle,Bike,DIVISION PLACE,11375,54.12,10000.0,37,11.41,Clear,16
3971,4401312,7470,2021-03-22,17:00:00,BROOKLYN,11223,40.6048,-73.966805,"(40.6048, -73.966805)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Scooter,OCEAN PARKWAY,11376,55.56,10000.0,39,11.41,Clear,17
3972,4402009,7299,2021-03-22,18:00:00,BROOKLYN,11226,40.678722,-73.952995,"(40.678722, -73.952995)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pavement Defective,Sedan,Bike,BEDFORD AVENUE,11377,55.81,10000.0,44,17.22,Clear,18
3973,4402180,2296,2021-03-22,18:00:00,BROOKLYN,11212,0.0,0.0,"(0.0, 0.0)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,E-Bike,JUNIUS STREET,11377,55.81,10000.0,44,17.22,Clear,18
3974,4402900,7516,2021-03-22,20:00:00,QUEENS,11415,0.0,0.0,"(0.0, 0.0)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,E-Bike,83 AVENUE,11379,55.54,10000.0,39,10.36,Clear,20
3975,4401212,7437,2021-03-22,22:00:00,MANHATTAN,10009,0.0,0.0,"(0.0, 0.0)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Bike,AVENUE A,11381,55.49,10000.0,36,12.75,Clear,22
3976,4401168,902,2021-03-23,00:00:00,MANHATTAN,10017,40.755405,-73.97949,"(40.755405, -73.97949)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Bike,Taxi,5 AVENUE,11383,48.6,10000.0,63,10.29,Clear,0
3977,4402661,7495,2021-03-23,13:00:00,BROOKLYN,11207,0.0,0.0,"(0.0, 0.0)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,BLAKE AVENUE,11396,44.26,8047.0,88,11.5,Mist,13
3978,4403011,7501,2021-03-23,14:00:00,QUEENS,11379,40.711823,-73.8735,"(40.711823, -73.8735)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,79 STREET,11397,47.71,10000.0,81,10.36,Haze,14
3979,4401378,7564,2021-03-23,14:00:00,QUEENS,11101,40.74629,-73.93327,"(40.74629, -73.93327)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,SKILLMAN AVENUE,11397,47.71,10000.0,81,10.36,Haze,14
